"","size_factors"
"9025",1.02436752230681
"9026",0.919770709071988
"9027",0.737309513138005
"9028",0.719437938033406
"9029",1.39343742206602
"9030",1.25951772679579
"9031",0.763992691645087
"9032",0.822056234402466
"9033",0.901976610959119
"9034",0.727548305389419
"9035",1.52843761162853
"9036",1.55583723327964
"9037",0.977634776281934
"9038",0.682264854256883
"9039",1.08265228059187
"9040",1.48902210953712
"9041",0.739068877730826
"9042",0.754331943147525
"9043",0.853967040508359
"9044",0.659689758597083
"9045",0.658061756319099
"9046",0.909435586228689
"9047",0.685333554279183
"9048",0.820631379798102
"9049",0.801634121190785
"9050",0.992627225222385
"9051",1.42878628158094
"9052",0.680521500839121
"9053",0.84088919543541
"9054",0.899894114910764
"9055",1.69024187948769
"9056",0.988109864313107
"9057",0.882619692191311
"9058",0.89297561811969
"9059",1.46646967344685
"9060",1.6189338869933
"9061",0.803070424397841
"9062",0.87402002569603
"9063",0.775203368737427
"9064",0.904556591485326
"9065",0.688290347348068
"9066",1.04235499282791
"9067",0.699341573827629
"9068",0.707094166404781
"9069",0.480467781615437
"9070",0.971660481112446
"9071",0.917733600423906
"9072",0.846308445294749
"9073",0.922239607843674
"9074",1.00534142482571
"9075",0.687055663661938
"9076",1.00679296037737
"9077",0.836552752088831
"9078",1.08959925247358
"9079",0.923969850204926
"9080",1.50649766982104
"9081",0.85699599093355
"9082",0.87903594334805
"9083",1.62949749688449
"9084",0.858085105967115
"9085",0.866523600056599
"9086",1.05603202011382
"9087",0.78371309444478
"9088",0.870530072499316
"9089",1.02809818381614
"9090",1.18114927584965
"9091",0.732130446137795
"9092",0.82127119500494
"9093",0.845024817051168
"9094",0.864664892196675
"9095",1.03625411655743
"9096",0.971091080581761
"9097",0.972217103333183
"9098",0.901883660626324
"9099",0.840258618081655
"9100",0.828886334507052
"9101",0.830487769477758
"9102",0.872662354696079
"9103",0.913065153186095
"9104",1.0445273969067
"9105",1.45435925772486
"9106",1.42206542344485
"9107",0.753244142791623
"9108",0.785924562730256
"9109",1.16874597204023
"9110",1.14963078140083
"9111",0.716072876972914
"9112",0.875177962742074
"9113",0.957448156564275
"9114",0.915669570578908
"9115",0.846714187795514
"9116",1.44067816041987
"9117",0.969915436969745
"9118",0.384236787137312
"9119",0.855164600569241
"9120",0.713576165938388
"9121",0.706203381748395
"9122",0.871590885527844
"9123",1.34187089584895
"9124",0.774507825926196
"9125",0.82243472184881
"9126",0.828949338935267
"9127",0.744537690236505
"9128",0.8657223568973
"9129",1.36851196639734
"9130",1.34173286418878
"9131",1.59502618252702
"9132",0.910807405541822
"9133",0.982886081466165
"9134",0.889756053370668
"9135",0.93500256434194
"9136",1.05896279393892
"9137",1.15281008255068
"9138",0.806855758129691
"9139",1.60016694101371
"9140",1.4064698317344
"9141",0.906654041134265
"9142",1.60588705665499
"9143",0.757296398749834
"9144",0.901332890505571
"9145",0.722899340594099
"9146",0.761950843407061
"9147",0.921578888320866
"9148",1.21521037165521
"9149",0.889344191626157
"9150",1.05645823100417
"9151",1.1704021818316
"9152",0.953587636745957
"9153",0.926324622347707
"9154",0.892963107984341
"9155",0.860517957831681
"9156",0.834804425482857
"9157",1.42691703137014
"9158",0.772116062003624
"9159",0.739575963673492
"9160",0.63944654938296
"9161",1.87574338448696
"9162",1.69486096991285
"9163",0.817185789221853
"9164",1.35344380803918
"9165",1.26646376054745
"9166",0.910848999865041
"9167",0.90865303960643
"9168",1.16440333895068
"9169",0.845724905477532
"9170",1.50390583439286
"9171",1.59236904192074
"9172",0.735518951864368
"9173",0.722831984118277
"9174",1.10454721141699
"9175",1.05013013068811
"9176",1.28742106076646
"9177",0.95500710888131
"9178",0.976752021780621
"9179",0.622141297137829
"9180",0.911462014235121
"9181",0.91409709805473
"9182",0.83082410871628
"9183",0.849590897318033
"9184",1.37082619514285
"9185",1.35271691951294
"9186",0.613924712457624
"9187",0.999623490477462
"9188",0.950596594738453
"9189",0.818240314498398
"9190",1.32327195643716
"9191",1.38018298447082
"9192",1.52671710210193
"9193",0.912454802524549
"9194",0.789292750772125
"9195",0.840383233347065
"9196",1.26231816813569
"9197",0.626487496788337
"9198",1.55591805397704
"9199",0.747743808767528
"9200",0.99368225123375
"9201",1.38817098798682
"9202",0.727617671520822
"9203",0.881857862888243
"9204",0.973326601460027
"9205",1.41418451873698
"9206",0.91628408273802
"9207",0.824614109570444
"9208",0.877356431740706
"9209",0.951950773031174
"9210",0.901802829375459
"9211",0.965968430964966
"9212",1.20222898799917
"9213",1.05314187048027
"9214",1.53054248834256
"9215",0.789773466328363
"9216",0.798271842922302
"9217",0.665147789375573
"9218",0.771479365171077
"9219",0.882916092089415
"9220",0.800929629593434
"9221",0.904375695594635
"9222",0.865445201272674
"9223",1.61767404774359
"9224",0.935712407161135
"9225",0.659499043989184
"9226",1.10851670430913
"9227",1.58338109801731
"9228",1.16288173559912
"9229",1.03498442509673
"9230",1.54235127376582
"9231",0.908288704636017
"9232",0.729062415686344
"9233",0.940857705847245
"9234",1.18062032475141
"9235",0.694736143213929
"9236",1.29100355894621
"9237",0.973075751766249
"9238",1.61424336554688
"9239",0.984310255539488
"9240",0.661054498151218
"9241",0.763537683352418
"9242",0.865682182941734
"9243",0.996972239566515
"9244",0.607219037521101
"9245",0.914639040486089
"9246",1.18321187908813
"9247",0.756885192613616
"9248",0.845397544348584
"9249",0.773117148762975
"9250",0.950238365907392
"9251",1.70992718951552
"9252",0.874118272528575
"9253",1.10114690981253
"9254",0.887399452225823
"9255",0.793913867091521
"9256",0.606942173827169
"9257",0.979625721567194
"9258",0.797940654024659
"9259",1.50853480025575
"9260",0.930645060237088
"9261",0.723815029342781
"9262",0.903531742887355
"9263",0.894468297181498
"9264",1.58204629195331
"9265",0.975098996873207
"9266",0.752070718895456
"9267",0.960918363951504
"9268",0.812963978352177
"9269",0.987908827913182
"9270",0.634625791532968
"9271",1.62538647101367
"9272",0.932438772914647
"9273",0.826873342835036
"9274",1.62647639449174
"9275",0.844589207185795
"9276",1.26534886272705
"9277",0.835388736268376
"9278",1.02429165651567
"9279",0.911080973541698
"9280",0.927254583834022
"9281",0.70944002604407
"9282",0.87017837137498
"9283",0.965125780719094
"9284",0.979543794016597
"9285",0.819810751468228
"9286",0.855868049770332
"9287",1.38939668618815
"9288",0.859713532536215
"9289",1.52090426319158
"9290",0.92172127322964
"9291",0.850055401724021
"9292",0.844143286759809
"9293",1.15632708934112
"9294",1.16818037806288
"9295",1.15285547407601
"9296",1.69959590222533
"9297",1.55082619179247
"9298",1.077812413482
"9299",1.58993099681333
"9300",0.588619913561657
"9301",1.2192478898167
"9302",0.81205132253706
"9303",0.90995952397313
"9304",1.51996015138063
"9305",0.966356453451159
"9306",0.848032411953998
"9307",1.20709197850662
"9308",0.744101566322762
"9309",0.723188136607783
"9310",1.03521842218677
"9311",1.28521242119397
"9312",1.46979249210148
"9313",0.83104635387263
"9314",0.84851544323231
"9315",1.08211556313371
"9316",1.33898613062769
"9317",0.774352811502305
"9318",0.898665468396864
"9319",0.947095457811557
"9320",0.783339722112114
"9321",0.727293485388666
"9322",0.711342616182855
"9323",1.29732375443944
"9324",0.929957670026535
"9325",0.894646481551704
"9326",0.821658367268739
"9327",1.31216613172545
"9328",1.7167494211882
"9329",1.15132907252063
"9330",0.754258711490055
"9331",0.966353426834271
"9332",0.742868239303802
"9333",1.10181327767142
"9334",0.957447860600894
"9335",1.16430007773473
"9336",0.665780593790839
"9337",0.633929803098036
"9338",1.06486358471222
"9339",0.783940245264837
"9340",0.761079178181186
"9341",0.929505358430446
"9342",1.49692623115564
"9343",0.831164081566607
"9344",0.782075359181466
"9345",0.925621731881133
"9346",0.92074719001935
"9347",0.925384226777374
"9348",0.826844417950349
"9349",1.33156173084602
"9350",0.996826088081301
"9351",0.732435944836585
"9352",1.04999166019561
"9353",0.911893755137373
"9354",1.07067174812933
"9355",1.31906559498264
"9356",0.955010570562414
"9357",1.42891755124322
"9358",1.00162113439625
"9359",0.936251221462698
"9360",0.897295716207311
"9361",0.960305027426751
"9362",1.31024612133111
"9363",1.35668143697355
"9364",0.696633773573192
"9365",1.48785353776646
"9366",0.755610025180752
"9367",0.855433846149937
"9368",0.803220335898966
"9369",0.731699050307072
"9370",0.869935847960785
"9371",1.21667698381665
"9372",0.88395496037162
"9373",0.850740468160697
"9374",1.41844577558457
"9375",0.820956920559426
"9376",1.4575279587776
"9377",0.618237931217794
"9378",0.649341571513935
"9379",0.920668367974295
"9380",0.845641956545542
"9381",0.845485012887562
"9382",1.07982149232661
"9383",0.675012258027897
"9384",0.957478897639282
"9385",1.24550359844779
"9386",0.724486132200359
"9387",0.76418393686061
"9388",0.866057900462191
"9389",0.878549461852654
"9390",0.89900155324945
"9391",0.83267110409294
"9392",1.15837276247109
"9393",0.746792467152956
"9394",1.29718035596348
"9395",0.899117867088039
"9396",1.42656754565441
"9397",0.687787225086544
"9398",1.37740076113129
"9399",1.72926615825415
"9400",1.16070751366956
"9401",0.739040907210826
"9402",0.676950149149773
"9403",0.976342672453029
"9404",1.18785709458173
"9405",0.944334837722322
"9406",0.904193005007201
"9407",0.869435729428392
"9408",0.84701819894169
"9409",0.833909078006785
"9410",0.94303213893499
"9411",1.15509179976164
"9412",0.844609636398446
"9413",0.438030099655541
"9414",0.803404568659481
"9415",0.846071291374872
"9416",0.749300521508579
"9417",1.25649733806241
"9418",1.42436344905792
"9419",0.760229216700767
"9420",0.854957728931082
"9421",1.04508395403997
"9422",0.665309807896369
"9423",0.671492854698059
"9424",0.928366612150473
"9425",0.917379084536953
"9426",1.21522138205011
"9427",1.38723272403176
"9428",1.22391065358463
"9429",0.889654340469014
"9430",0.875587798597801
"9431",1.45168504134867
"9432",0.813580782130633
"9433",0.937028483553927
"9434",1.06578602504895
"9435",0.722959697235236
"9436",1.38291177514431
"9437",0.787556376268353
"9438",0.803759149060506
"9439",0.688385017899475
"9440",1.18049174090062
"9441",0.836980251881881
"9442",0.820947748477055
"9443",0.769477785058306
"9444",0.858134723566399
"9445",0.883152321650468
"9446",0.953210023727743
"9447",1.00647006700386
"9448",0.91551272750716
"9449",1.55118702048562
"9450",0.834686899899365
"9451",1.55939857843369
"9452",0.85855552285689
"9453",0.667719886722832
"9454",0.986530000254689
"9455",1.02699804707373
"9456",0.772359573581488
"9457",0.8198262053112
"9458",0.817359761959026
"9459",1.16307032068458
"9460",1.01796529410706
"9461",0.741860664497564
"9462",0.896968371468488
"9463",0.793157343938371
"9464",0.954679151482305
"9465",1.44368360146953
"9466",0.718733609683469
"9467",0.760412932188728
"9468",1.29396345188146
"9469",1.57677050638339
"9470",0.865534000636768
"9471",0.749190300776712
"9472",0.831891504687933
"9473",1.0403893271749
"9474",0.816692297762
"9475",0.968301678266277
"9476",0.980749426777377
"9477",1.53583606521809
"9478",0.927684243688264
"9479",0.654234508811895
"9480",1.60481658430159
"9481",1.31632425512883
"9482",0.992307547450199
"9483",0.891235381498694
"9484",0.672071729280172
"9485",1.26860475992495
"9486",0.636708843583223
"9487",0.764926013678243
"9488",0.754950953062233
"9489",0.84967271709641
"9490",0.767011901329721
"9491",1.29598582900526
"9492",0.856395076048317
"9493",0.946408846976333
"9494",0.771379640288267
"9495",0.954142786865913
"9496",0.996808511665575
"9497",0.877202096839815
"9498",1.53979474953028
"9499",0.847240541788621
"9500",0.853253372094438
"9501",0.669448121286555
"9502",0.895544855043221
"9503",0.758611322341039
"9504",0.910822939232141
"9505",0.778610176786938
"9506",0.808847162560647
"9507",0.996948858049758
"9508",1.10330800021074
"9509",0.859679843331658
"9510",0.811205523100583
"9511",0.917157421033188
"9512",0.726889456859356
"9513",0.925874117585556
"9514",0.77462006625751
"9515",1.03266779991691
"9516",0.996190316974172
"9517",1.22278013310166
"9518",0.911933407197633
"9519",0.653734441595974
"9520",0.932174370268431
"9521",0.877605483266962
"9522",1.73372041786546
"9523",0.638947126933361
"9524",1.14803599924205
"9525",0.666041715122998
"9526",0.928119994220675
"9527",0.837278612514035
"9528",0.785780286224512
"9529",0.644175736302956
"9530",0.880006496656901
"9531",0.819843706667607
"9532",0.969157667889374
"9533",0.653100908737431
"9534",0.852045623891986
"9535",0.928503490594468
"9536",0.647618731289091
"9537",0.947603415751816
"9538",0.872373304578334
"9539",0.736230823369933
"9540",0.918072874941882
"9541",0.756114995472231
"9542",0.905315177498426
"9543",0.840403323047914
"9544",1.51650816725823
"9545",0.702725457086403
"9546",1.37218272198432
"9547",0.911613294812294
"9548",0.762467631883961
"9549",1.45789012114416
"9550",1.06434735419684
"9551",0.861010517605009
"9552",0.77045726107501
"9553",0.701576341073102
"9554",1.04617530459868
"9555",0.752740332517179
"9556",1.38059493434901
"9557",0.84153941592119
"9558",0.652014929727969
"9559",0.715473854962362
"9560",0.629198707594961
"9561",0.990838589436045
"9562",0.917457318191733
"9563",1.36134683260937
"9564",1.11234135647767
"9565",1.34590971361239
"9566",0.660749409244986
"9567",1.38307585004558
"9568",0.808107623812659
"9569",0.776437832249587
"9570",0.916879545516727
"9571",0.923904411348004
"9572",0.810895696444843
"9573",1.1362825086143
"9574",0.82543338913284
"9575",1.05272810808868
"9576",0.840164986340901
"9577",0.708443549471816
"9578",0.788536175854933
"9579",0.855584883495663
"9580",0.932343875289402
"9581",0.919529067364331
"9582",0.935621993992202
"9583",1.43573655712478
"9584",0.598341923578661
"9585",0.738206045881565
"9586",0.970794630076366
"9587",0.613337800489215
"9588",0.805560562441222
"9589",0.872481364634787
"9590",0.751660785637667
"9591",1.26173157690617
"9592",0.922634941608126
"9593",0.965206898056509
"9594",0.724209315002943
"9595",0.979395564286802
"9596",0.74235167306791
"9597",0.802819643063285
"9598",0.7743576598154
"9599",0.801430663588245
"9600",0.50219233452427
"9601",0.971407946160057
"9602",1.11959583336426
"9603",1.14748098560213
"9604",0.85537244504174
"9605",0.821157687034151
"9606",1.5011943851676
"9607",0.968146278943975
"9608",0.871461097185381
"9609",1.20578604312433
"9610",1.58521875356965
"9611",0.857769718035235
"9612",1.0410191577407
"9613",0.799744584134489
"9614",0.831966681022148
"9615",0.867512395533662
"9616",0.861054417745264
"9617",0.880599429729986
"9618",0.811940485443246
"9619",1.25926572534468
"9620",0.874848299716021
"9621",0.713856636576409
"9622",0.664697207588858
"9623",0.870949422088614
"9624",0.877556132432549
"9625",0.850950695146619
"9626",1.41053529284983
"9627",0.837336883056066
"9628",1.11941835906483
"9629",0.948027041552801
"9630",0.738517403119049
"9631",0.921203935054011
"9632",0.639415925121454
"9633",0.861188407514436
"9634",0.967850136472736
"9635",1.20596707784176
"9636",0.897143177167559
"9637",0.658824825086933
"9638",1.26734594595306
"9639",0.897371950991857
"9640",0.919311987670938
"9641",1.54062988053742
"9642",0.973785424968583
"9643",0.750508328976529
"9644",0.640831919224812
"9645",0.653450649185777
"9646",1.59202357395369
"9647",0.848231676627439
"9648",0.68206697375915
"9649",0.918240647649407
"9650",0.872024119268424
"9651",0.889250648741275
"9652",1.54636548680311
"9653",1.61825924101139
"9654",0.891541656918666
"9655",0.878926214352961
"9656",1.04490744806502
"9657",1.30911916623241
"9658",1.03568335422897
"9659",0.86337986061809
"9660",0.634936029625108
"9661",0.774541996460787
"9662",0.822760426834041
"9663",0.905581708564557
"9664",0.976472366724259
"9665",0.805478184591932
"9666",1.13986405653667
"9667",0.864312198909993
"9668",0.866770200104366
"9669",0.940152943932285
"9670",0.640272607371508
"9671",0.915374589863675
"9672",0.91942125428798
"9673",0.907201033883332
"9674",1.07113067876438
"9675",1.02913856055772
"9676",0.787498167827876
"9677",0.902370808391229
"9678",0.864319255587388
"9679",1.17948560250634
"9680",1.04026254921753
"9681",0.64829933613212
"9682",0.739005056710491
"9683",0.828168993928809
"9684",0.847983213587413
"9685",1.005436754041
"9686",0.951358936876269
"9687",1.31240176924986
"9688",0.492105008136404
"9689",0.905756770557675
"9690",0.69852046729113
"9691",0.741527843710028
"9692",0.977432122883661
"9693",0.84568833566896
"9694",1.07835039216177
"9695",0.891017651358588
"9696",0.808733439554057
"9697",0.673331070021253
"9698",1.01548139180834
"9699",0.728763124804953
"9700",0.81606254557812
"9701",0.817913249672614
"9702",0.705221572446337
"9703",1.21902505112209
"9704",0.743279586456017
"9705",0.884409851618182
"9706",0.871856258751723
"9707",0.693327324277736
"9708",0.797086757906544
"9709",0.802447711993689
"9710",1.37036981568795
"9711",0.751774443413834
"9712",0.574241849187728
"9713",0.63096296941821
"9714",0.800819550639619
"9715",0.93804591651015
"9716",0.604410915954528
"9717",1.14083585555167
"9718",0.83652157774775
"9719",0.80430280854379
"9720",0.76405187483147
"9721",0.6999541066757
"9722",0.656809258471444
"9723",0.776844720471936
"9724",0.953618202260364
"9725",1.25392970563065
"9726",0.774650713422252
"9727",1.51895893691097
"9728",0.995985195733635
"9729",0.801209546064993
"9730",1.00786387079413
"9731",0.679801078084302
"9732",0.946594320547289
"9733",0.955285967772122
"9734",1.02870796539662
"9735",0.993435250031735
"9736",1.00753200543309
"9737",0.843234507658589
"9738",0.954668137368628
"9739",1.31923361409625
"9740",0.846767273746672
"9741",1.36701366891492
"9742",0.78906999819565
"9743",0.810734987341403
"9744",0.616097668480118
"9745",0.584325779404323
"9746",0.725793203672993
"9747",0.851040554647666
"9748",0.605032516688034
"9749",0.749662025372961
"9750",0.674555025951174
"9751",0.650892708986038
"9752",0.911611422161776
"9753",1.2318817504263
"9754",0.913931332501864
"9755",0.857662917171105
"9756",0.979848703023459
"9757",0.783218700502888
"9758",0.825672468173389
"9759",1.28643940381588
"9760",0.739229698758691
"9761",0.896469803741852
"9762",0.772304652380122
"9763",0.868153164251909
"9764",0.688819089912351
"9765",0.922687089688282
"9766",0.78775073292929
"9767",1.48680842690193
"9768",1.10106448837288
"9769",0.84175803964195
"9770",1.4750625833391
"9771",1.01461148565716
"9772",0.889562561513332
"9773",1.11911433056142
"9774",0.863921394739363
"9775",0.807282118168923
"9776",0.677417334423667
"9777",0.661978690046669
"9778",1.11435174995773
"9779",0.722669597429309
"9780",1.06293007160214
"9781",1.00109373970611
"9782",0.786836167920876
"9783",0.701839665041459
"9784",0.69402729246631
"9785",0.755951533800321
"9786",0.90366779528754
"9787",1.2439051890736
"9788",1.37041270872416
"9789",0.689017024965378
"9790",0.879893139006198
"9791",0.650296405151634
"9792",0.796467039917491
"9793",0.699986432322166
"9794",1.02547057685465
"9795",0.851040272384756
"9796",0.830104052563746
"9797",0.727561670923282
"9798",1.39518146990981
"9799",0.815345473091841
"9800",0.635153179386579
"9801",1.11745198073495
"9802",0.668047484294371
"9803",0.635576559619087
"9804",1.34256452287481
"9805",0.871282266122098
"9806",0.769476532368389
"9807",0.827337747749544
"9808",0.961702545944788
"9809",0.992256787655961
"9810",0.871109222252303
"9811",0.828452605686237
"9812",0.842975273049374
"9813",0.769868207506289
"9814",0.765773346415471
"9815",1.21220855022471
"9816",0.943642125263303
"9817",1.42354755612545
"9818",1.2217945266232
"9819",1.04089702243304
"9820",1.11429586508627
"9821",0.604633488072139
"9822",0.717098318021314
"9823",1.5537059505423
"9824",0.861176032998321
"9825",0.910559250158601
"9826",0.827770923505509
"9827",0.753896487484185
"9828",0.775251146051807
"9829",0.855751706137956
"9830",1.61535065664512
"9831",0.578016180698263
"9832",1.05726200899698
"9833",0.863693865711471
"9834",0.680564097141883
"9835",0.587121098232622
"9836",0.679436641783586
"9837",0.507467990385781
"9838",1.44674306001011
"9839",0.939434505497268
"9840",0.829099216456708
"9841",0.981751287621823
"9842",0.650371157332523
"9843",0.909328562797589
"9844",0.959498918018029
"9845",1.21487754148638
"9846",0.570288536957088
"9847",1.26097022273121
"9848",1.06838273162059
"9849",0.853342951999983
"9850",1.17115574671165
"9851",0.86654764153485
"9852",0.831544156718557
"9853",1.0449021830201
"9854",0.577979116786829
"9855",1.25837678675598
"9856",0.604537701134965
"9857",1.12439506575336
"9858",1.08249022109904
"9859",0.897798630065062
"9860",0.691369120822847
"9861",0.834649120396676
"9862",0.680227965811335
"9863",0.969071675548146
"9864",1.0265347072504
"9865",1.16066518847393
"9866",0.775098626613708
"9867",1.53041935451726
"9868",1.23791185087834
"9869",1.45393184117086
"9870",0.736102523726479
"9871",0.80968673090508
"9872",0.900098892133933
"9873",0.704880435780161
"9874",0.60824764826624
"9875",1.37646323107265
"9876",1.12404217566831
"9877",1.1252628826507
"9878",1.34068715577656
"9879",0.930518037494814
"9880",0.895505627154355
"9881",1.51885196271227
"9882",0.773439274481054
"9883",0.831738007832454
"9884",0.910054957532932
"9885",0.850596507324948
"9886",0.784914167076377
"9887",1.00769562531026
"9888",0.51979712445137
"9889",0.887882804777294
"9890",1.40298631139821
"9891",0.671249380821231
"9892",0.817348980836855
"9893",0.864870452639668
"9894",0.637393723233605
"9895",0.965356025734508
"9896",0.792555155357963
"9897",0.641269806988125
"9898",0.43710988116699
"9899",0.790430978129742
"9900",0.65701257763654
"9901",0.727099011511531
"9902",0.978383377696935
"9903",0.891107566924648
"9904",0.782130216422699
"9905",0.865294448312633
"9906",1.03590172940208
"9907",0.796498105624218
"9908",0.676364134305501
"9909",1.18522624094117
"9910",0.912055962443765
"9911",1.0985837389297
"9912",0.923155819679687
"9913",0.871587741021225
"9914",0.868146513939514
"9915",0.910938444551252
"9916",0.922700271571398
"9917",0.853696214798531
"9918",0.69158270815595
"9919",0.885365516115661
"9920",0.852633044102069
"9921",0.791504786392106
"9922",0.864576571949243
"9923",0.686423748843038
"9924",0.845689539144479
"9925",1.49293358831088
"9926",0.561876908913576
"9927",0.932943038500137
"9928",0.930141625282599
"9929",1.02766037762193
"9930",1.49072888865444
"9931",0.96158449836895
"9932",0.661509606849841
"9933",0.722760609292541
"9934",0.589950917765452
"9935",0.651679201074607
"9936",0.702938552844037
"9937",0.801234861143137
"9938",1.26587348569331
"9939",1.56716084016147
"9940",0.750494926829271
"9941",0.876439728775343
"9942",0.712420303951978
"9943",0.629520795403036
"9944",0.616184657392996
"9945",0.751756164249336
"9946",0.834923229929938
"9947",0.762524816112038
"9948",0.605890103593871
"9949",0.869381073896559
"9950",0.953381014484901
"9951",0.796145567412108
"9952",0.815951195662592
"9953",1.12005099727329
"9954",1.41502488302829
"9955",0.64827321804397
"9956",0.994027684430305
"9957",0.81524977390958
"9958",0.929420668384421
"9959",0.465399925379626
"9960",0.694665481538611
"9961",1.22341402359532
"9962",0.794666112257963
"9963",0.785385517003032
"9964",0.967079992395344
"9965",0.761332101976112
"9966",0.863290949748483
"9967",0.811087499146702
"9968",1.19089845870948
"9969",0.943943962872155
"9970",0.867306917253698
"9971",1.00101322389751
"9972",0.753932902268797
"9973",0.58072045034556
"9974",1.00244988988759
"9975",0.742393905581677
"9976",0.576863833623747
"9977",1.30082594786332
"9978",0.74008110316199
"9979",1.45103504712224
"9980",0.691847319255537
"9981",1.27796297434516
"9982",0.994785996464397
"9983",1.14761219744538
"9984",0.981412956066628
"9985",0.72504171778313
"9986",0.716792543000811
"9987",1.03736588694162
"9988",0.840032829808056
"9989",0.843593461190826
"9990",0.92189020040839
"9991",0.906801324673492
"9992",0.720892120929491
"9993",0.682930699471535
"9994",0.672663627456566
"9995",0.833602478751953
"9996",0.703744348227437
"9997",0.678291318099717
"9998",0.889413341561587
"9999",0.844160797665171
"10000",0.929505511736811
"10001",0.853394882111924
"10002",1.15791172076248
"10003",0.766969824723846
"10004",1.08697686457223
"10005",0.962947337381771
"10006",0.899733199298684
"10007",1.39305650797617
"10008",0.814743456098057
"10009",0.776369860614329
"10010",0.547632091855045
"10011",0.924365227075794
"10012",1.2142287542337
"10013",0.803047430512993
"10014",0.817029324363812
"10015",0.702729449178219
"10016",0.657206771117599
"10017",1.23457504168025
"10018",1.02869908545071
"10019",0.836257552568791
"10020",0.814436808699262
"10021",0.926865821665897
"10022",1.48176228861402
"10023",0.851922405550354
"10024",0.938805076285266
"10025",0.820987112719536
"10026",0.614332958235683
"10027",0.685145931433407
"10028",0.759634521347811
"10029",0.608199771641198
"10030",0.81038767776462
"10031",0.755200110029357
"10032",0.675884395213895
"10033",0.809973677086027
"10034",0.608137932647106
"10035",0.806379308470031
"10036",0.802167399602083
"10037",0.683673487574268
"10038",0.717125947405076
"10039",0.787071092085807
"10040",0.886974933546029
"10041",1.30023617208375
"10042",0.853934981278359
"10043",0.782892468633047
"10044",0.917292173564872
"10045",0.837293064677248
"10046",0.740843896830337
"10047",1.00428393428906
"10048",1.00458248707692
"10049",1.04712304779579
"10050",1.34280631311638
"10051",0.789808630264991
"10052",0.867059707770611
"10053",0.791776892248108
"10054",0.718115842430165
"10055",0.890860693239704
"10056",0.673988366108173
"10057",0.975720370824289
"10058",0.862284796312343
"10059",0.680859275759068
"10060",0.786186192337201
"10061",0.862626542101006
"10062",0.693832517634798
"10063",1.40301692580448
"10064",0.662362629603336
"10065",0.813319635040701
"10066",0.804158189444569
"10067",0.807113615242612
"10068",0.856619065668598
"10069",0.703093487655629
"10070",1.37059775376135
"10071",0.733455631361485
"10072",0.782355431499785
"10073",0.76197344639687
"10074",0.854658642824072
"10075",0.610071407690014
"10076",0.717569770692895
"10077",0.886132754745828
"10078",0.739159071738366
"10079",0.503092278094766
"10080",1.05955389844844
"10081",0.863465382137599
"10082",0.732897300382541
"10083",0.92399552388906
"10084",1.00832035685293
"10085",0.919892980598059
"10086",0.779709982546737
"10087",0.894518758574903
"10088",0.664410965433271
"10089",0.740885599139499
"10090",0.59840055989429
"10091",0.894539549936905
"10092",0.8317933477479
"10093",0.625662562978515
"10094",0.482000807875861
"10095",1.12032501412877
"10096",0.871357900645026
"10097",1.05768587917804
"10098",1.08149145804665
"10099",0.891122374046948
"10100",0.585283839525836
"10101",0.629499463075844
"10102",0.926480431689963
"10103",0.973340730152282
"10104",0.758315323822332
"10105",1.16191742378252
"10106",0.966902183431436
"10107",0.919646809873369
"10108",1.32304903358357
"10109",0.537363147882352
"10110",0.673099277691313
"10111",0.887647770571203
"10112",0.607723931664013
"10113",0.858590830648649
"10114",0.757579990071626
"10115",0.742084282760157
"10116",0.933175116605669
"10117",0.772783550626505
"10118",1.09118865280477
"10119",0.729895684286537
"10120",0.915919853061575
"10121",1.4659453545903
"10122",0.952812990180188
"10123",1.14382053582163
"10124",0.85744216806028
"10125",1.02837952158852
"10126",0.636620067220108
"10127",1.38828409501953
"10128",1.20029473790391
"10129",0.955163830561351
"10130",0.718872359264032
"10131",0.480511079110743
"10132",0.752829397610123
"10133",1.00834063269375
"10134",0.709939118758675
"10135",0.939628980166173
"10136",0.806084134442215
"10137",0.938269076767721
"10138",0.749030222345644
"10139",0.798814373780734
"10140",1.00189333954423
"10141",0.668478462129047
"10142",0.643805585711595
"10143",0.839247988073498
"10144",0.860416954064835
"10145",0.701246805735844
"10146",0.80057663221728
"10147",0.730631813579599
"10148",0.832798791303225
"10149",0.73019127920773
"10150",1.00758620670137
"10151",0.684759995321282
"10152",1.13165196087917
"10153",0.94449119635066
"10154",0.714236962578092
"10155",0.840061393146713
"10156",0.792772954729338
"10157",1.0864215875625
"10158",0.615956173110756
"10159",0.931145674850797
"10160",0.880776385659406
"10161",0.674665943939179
"10162",0.970193873039919
"10163",0.934518043873084
"10164",0.622260688437225
"10165",0.946136795793756
"10166",0.769778780608641
"10167",1.3742798086117
"10168",0.882970977229095
"10169",0.912533283015476
"10170",0.891794316807296
"10171",0.89292193719507
"10172",0.841395739599881
"10173",0.776493546153221
"10174",0.669747727344281
"10175",0.630392757115383
"10176",0.959780398622133
"10177",0.809423663259838
"10178",0.901843527680443
"10179",0.614668060993582
"10180",0.872404190281437
"10181",0.764409176586413
"10182",0.718575911968627
"10183",0.860311491617483
"10184",0.855636326059822
"10185",1.15525766979853
"10186",0.900183194662401
"10187",0.652294515362924
"10188",1.28074765413225
"10189",0.751652705295742
"10190",0.872843045872147
