,gene_ids,feature_types,genome,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells
LOC408766,LOC408766,Gene Expression,A_mel_mkref_out,False,15583,3.3904531362806303,1.479432441869734,33.821718265596466,79835.0,11.287729809529887,14161
LOC408782,LOC408782,Gene Expression,A_mel_mkref_out,False,7437,1.2216418227375037,0.7982464823362727,68.41635877181807,28766.0,10.266984175821792,7078
LOC408784,LOC408784,Gene Expression,A_mel_mkref_out,False,6806,0.7344884698687731,0.550712539881083,71.09610566101838,17295.0,9.758230539878989,6604
LOC411415,LOC411415,Gene Expression,A_mel_mkref_out,False,1939,0.09495901813394488,0.09071693620638621,91.76540535949378,2236.0,7.71289096149013,1888
LOC725645,LOC725645,Gene Expression,A_mel_mkref_out,False,3877,0.23459464050622159,0.21074268989114345,83.5350575444855,5524.0,8.617038526385954,3767
LOC412596,LOC412596,Gene Expression,A_mel_mkref_out,False,2120,0.120270098101669,0.11356981525218843,90.99672994436658,2832.0,7.949091499830517,2078
LOC725374,LOC725374,Gene Expression,A_mel_mkref_out,False,2176,0.1188261774323693,0.11228007984846276,90.75890771648193,2798.0,7.937017489515453,2138
LOC410992,LOC410992,Gene Expression,A_mel_mkref_out,False,2633,0.1581517815432964,0.14682544270607062,88.81810846392322,3724.0,8.22282213081366,2581
LOC102654533,LOC102654533,Gene Expression,A_mel_mkref_out,False,11556,1.9518409988533572,1.0824290431105599,50.923684545802004,45960.0,10.735548489776468,10943
LOC100576765,LOC100576765,Gene Expression,A_mel_mkref_out,False,119,0.006625047776786852,0.006603198595919583,99.49462776574511,156.0,5.056245805348308,91
LOC102654688,LOC102654688,Gene Expression,A_mel_mkref_out,False,162,0.02989765150549964,0.029459429833881546,99.31201426933367,704.0,6.558197802812269,141
LOC107965749,LOC107965749,Gene Expression,A_mel_mkref_out,False,650,0.044761540748290654,0.04378866870582947,97.23956342633882,1054.0,6.961296045910167,220
LOC100576929,LOC100576929,Gene Expression,A_mel_mkref_out,False,2610,0.14434959867499045,0.13483643952086966,88.91578545037584,3399.0,8.131530710604252,2483
LOC725102,LOC725102,Gene Expression,A_mel_mkref_out,False,2362,0.14617573363910477,0.13643095177119005,89.96899817386503,3442.0,8.144098463338524,2310
LOC100577553,LOC100577553,Gene Expression,A_mel_mkref_out,False,1261,0.064509279313713,0.06251392237654418,94.6447530470973,1519.0,7.326465613840322,1245
LOC102656444,LOC102656444,Gene Expression,A_mel_mkref_out,False,3222,0.21607848133520194,0.1956313220330343,86.31672824563638,5088.0,8.534836626588833,3146
LOC100578201,LOC100578201,Gene Expression,A_mel_mkref_out,False,6130,0.5001061706374486,0.40553588602831403,73.96695969762602,11776.0,9.373903755841548,5983
LOC551101,LOC551101,Gene Expression,A_mel_mkref_out,False,2787,0.1848643139253408,0.1696282650145336,88.1640973372404,4353.0,8.378850241794492,2732
LOC724971,LOC724971,Gene Expression,A_mel_mkref_out,False,1438,0.10166900242069053,0.09682630483361652,93.89306493396187,2394.0,7.781138509845015,488
LOC410993,LOC410993,Gene Expression,A_mel_mkref_out,False,679,0.03257315156920202,0.032053892320815874,97.11640548689854,767.0,6.643789733147672,645
LOC113218722,LOC113218722,Gene Expression,A_mel_mkref_out,False,465,0.022210897354227713,0.02196782798219425,98.02522614345777,523.0,6.261491684321042,438
LOC725011,LOC725011,Gene Expression,A_mel_mkref_out,False,1673,0.0982715420223383,0.09373761854351667,92.8950609419459,2314.0,7.747164966520335,1635
LOC727483,LOC727483,Gene Expression,A_mel_mkref_out,False,4623,0.4591667728373041,0.37786556927090253,80.36692572302204,10812.0,9.288504392945537,4247
LOC410996,LOC410996,Gene Expression,A_mel_mkref_out,False,63,0.0027179683186817852,0.0027142813220401634,99.73244999362976,64.0,4.174387269895637,62
LOC408814,LOC408814,Gene Expression,A_mel_mkref_out,False,2109,0.1113942328109738,0.10561529272926816,91.04344502484393,2623.0,7.8724551500639794,2046
LOC551614,LOC551614,Gene Expression,A_mel_mkref_out,False,4760,0.2961311419713764,0.25938378260346995,79.78511062980422,6973.0,8.849944227235596,4600
LOC102653577,LOC102653577,Gene Expression,A_mel_mkref_out,False,24,0.0010192381195056695,0.0010187190490078936,99.89807618804943,24.0,3.2188758248682006,22
LOC552583,LOC552583,Gene Expression,A_mel_mkref_out,False,1819,0.0893956767316431,0.08562311747383015,92.2750244192466,2105.0,7.652545692693921,1794
LOC413117,LOC413117,Gene Expression,A_mel_mkref_out,False,598,0.028708540366076358,0.028304171216308453,97.4603983522317,676.0,6.517671272912275,545
Gr10,GeneID_725297,Gene Expression,A_mel_mkref_out,False,401,0.03006752452541725,0.029624357884393524,98.29702297532594,708.0,6.5638555265321274,359
LOC552664,LOC552664,Gene Expression,A_mel_mkref_out,False,3187,0.22206650528729774,0.20054328258053647,86.4653671380643,5229.0,8.56216655705897,3082
LOC100577876,LOC100577876,Gene Expression,A_mel_mkref_out,False,4518,0.2843674353420818,0.25026632892712786,80.81284240030577,6696.0,8.80941494391005,4432
LOC107964343,LOC107964343,Gene Expression,A_mel_mkref_out,False,3675,0.25837686329468723,0.22982268678131362,84.39291629506944,6084.0,8.713582005421628,3596
LOC724793,LOC724793,Gene Expression,A_mel_mkref_out,False,7506,0.9355331889412664,0.6603828383653081,68.12332781246019,22029.0,10.000160439796389,7168
LOC102654965,LOC102654965,Gene Expression,A_mel_mkref_out,False,2648,0.13453943177474836,0.12622678159694833,88.7544060814541,3168.0,8.06117135969092,2572
GstS1,GeneID_552304,Gene Expression,A_mel_mkref_out,False,401,0.019875143330360556,0.01968021130400137,98.29702297532594,468.0,6.150602768446279,147
LOC411014,LOC411014,Gene Expression,A_mel_mkref_out,False,3259,0.2128933622117467,0.1930087136585973,86.1595957022126,5013.0,8.519989278718239,3020
LOC411030,LOC411030,Gene Expression,A_mel_mkref_out,False,1888,0.09283560538497473,0.08877579109806322,91.98199345988873,2186.0,7.690286020676768,1852
LOC552727,LOC552727,Gene Expression,A_mel_mkref_out,False,3648,0.23493438654605683,0.21101784036579427,84.50758058351381,5532.0,8.618485442898109,3549
LOC413508,LOC413508,Gene Expression,A_mel_mkref_out,False,5559,0.3704930564403109,0.31517057030519174,76.39189705694993,8724.0,9.073947747070628,5436
LOC102655452,LOC102655452,Gene Expression,A_mel_mkref_out,False,2872,0.19114961566229244,0.17491890436609236,87.8031171699155,4501.0,8.412277021466677,2764
Vg,GeneID_406088,Gene Expression,A_mel_mkref_out,False,45,0.0022932857688877564,0.002290660202428806,99.80889285259269,54.0,4.007333185232471,31
LOC724303,LOC724303,Gene Expression,A_mel_mkref_out,False,5256,0.4885548052830509,0.39780571993129166,77.67868518282583,11504.0,9.350537002469466,5161
LOC725207,LOC725207,Gene Expression,A_mel_mkref_out,False,3894,0.2830933876926997,0.2492738715213309,83.46286151102052,6666.0,8.80492526261806,3847
LOC113218727,LOC113218727,Gene Expression,A_mel_mkref_out,False,994,0.04518622329808468,0.044195073653307215,95.77865545504736,1064.0,6.970730078143525,961
LOC107964351,LOC107964351,Gene Expression,A_mel_mkref_out,False,7229,0.9995328491952266,0.6929135778745757,69.29969847538965,23536.0,10.066328930041957,6330
LOC412158,LOC412158,Gene Expression,A_mel_mkref_out,False,4133,0.29230899902323015,0.2564305400960934,82.44787021701279,6883.0,8.83695515733143,4006
LOC100576125,LOC100576125,Gene Expression,A_mel_mkref_out,False,1343,0.06484902535354822,0.06283302888104701,94.29651335626619,1527.0,7.331714969726466,1294
LOC724855,LOC724855,Gene Expression,A_mel_mkref_out,False,3231,0.2227035291119888,0.201064414490814,86.27850681615492,5244.0,8.565030520830398,3164
LOC726550,LOC726550,Gene Expression,A_mel_mkref_out,False,1934,0.10128678812587591,0.0964793034999629,91.78663948698347,2385.0,7.777373602657861,1916
LOC410979,LOC410979,Gene Expression,A_mel_mkref_out,False,6373,1.059667898246061,0.7225447553613847,72.93498110162653,24952.0,10.12474933443232,5601
LOC102655144,LOC102655144,Gene Expression,A_mel_mkref_out,False,497,0.02170127829447488,0.021469157759094516,97.88932772752368,511.0,6.238324625039508,474
LOC100577580,LOC100577580,Gene Expression,A_mel_mkref_out,False,1399,0.06956300165626195,0.06725015538482751,94.05869112838154,1638.0,7.40184157874383,1377
LOC100578773,LOC100578773,Gene Expression,A_mel_mkref_out,False,2281,0.13156665392619019,0.12360309193595925,90.3129910391982,3098.0,8.038834757787749,2260
LOC551961,LOC551961,Gene Expression,A_mel_mkref_out,False,8304,1.612944324117722,0.960477679046919,64.73436106510384,37980.0,10.54484131366684,7411
LOC725665,LOC725665,Gene Expression,A_mel_mkref_out,False,1523,0.07538115258844014,0.07267515928527511,93.53208476663694,1775.0,7.4821189235521155,1386
LOC726421,LOC726421,Gene Expression,A_mel_mkref_out,False,30,0.0014439206692996986,0.001442879218244683,99.8725952350618,34.0,3.5553480614894135,28
LOC409662,LOC409662,Gene Expression,A_mel_mkref_out,False,3960,0.35588397672739625,0.30445362297209033,83.18257102815645,8380.0,9.033722518098907,3885
LOC413523,LOC413523,Gene Expression,A_mel_mkref_out,False,3739,0.23276850554210726,0.20926245760310416,84.12111946320125,5481.0,8.60922527686273,3670
LOC102655503,LOC102655503,Gene Expression,A_mel_mkref_out,False,6645,0.5617700768675415,0.4458198426747149,71.77984456618678,13228.0,9.49016666846238,6451
LOC107964313,LOC107964313,Gene Expression,A_mel_mkref_out,False,40,0.0017836667091349217,0.0017820778647023388,99.83012698008238,42.0,3.7612001156935624,38
LOC725793,LOC725793,Gene Expression,A_mel_mkref_out,False,4042,0.25136960122308577,0.22423863247237624,82.83433133732535,5919.0,8.68609172787805,3927
LOC411633,LOC411633,Gene Expression,A_mel_mkref_out,False,3032,0.19463201257060347,0.17783819868897915,87.12362509024504,4583.0,8.430327258394575,2967
LOC113218709,LOC113218709,Gene Expression,A_mel_mkref_out,False,1963,0.0995880579266998,0.09493561687047743,91.66348154754321,2345.0,7.76046702921342,1913
LOC102654858,LOC102654858,Gene Expression,A_mel_mkref_out,False,1165,0.0556758822779972,0.05418120851053342,95.05244829489956,1311.0,7.179307969504034,1120
LOC102654638,LOC102654638,Gene Expression,A_mel_mkref_out,False,158,0.0068373890516838665,0.006814120112805395,99.32900157132543,161.0,5.087596335232384,146
LOC413399,LOC413399,Gene Expression,A_mel_mkref_out,False,10725,1.258334395039708,0.8146275482258283,54.452796534590384,29630.0,10.296576389576238,10106
LOC102655409,LOC102655409,Gene Expression,A_mel_mkref_out,False,327,0.020554635410031,0.020346239718081974,98.61128806217353,484.0,6.184148890937483,304
LOC100578879,LOC100578879,Gene Expression,A_mel_mkref_out,False,6210,0.45971886015203633,0.37824385563819024,73.6272136577908,10825.0,9.289705927356923,6020
LOC411036,LOC411036,Gene Expression,A_mel_mkref_out,False,12175,3.032658088079161,1.3944257337402126,48.29489956257697,71410.0,11.176207198086052,11496
LOC725992,LOC725992,Gene Expression,A_mel_mkref_out,False,4139,0.23484945003609803,0.21094905984441079,82.42238926402514,5530.0,8.618123909994678,4016
LOC100576735,LOC100576735,Gene Expression,A_mel_mkref_out,False,1525,0.07856627171189536,0.07563263299992087,93.52359111564105,1850.0,7.523481312573497,1485
LOC409789,LOC409789,Gene Expression,A_mel_mkref_out,False,153,0.007134666836539687,0.007109335516758699,99.35023569881514,168.0,5.1298987149230735,142
LOC411515,LOC411515,Gene Expression,A_mel_mkref_out,False,8444,1.1392958763324414,0.7604767451403993,64.1398054953922,26827.0,10.197201397219628,7484
LOC100577548,LOC100577548,Gene Expression,A_mel_mkref_out,False,279,0.01303775427867669,0.012953494343690947,98.81513568607467,307.0,5.730099782973575,272
LOC551599,LOC551599,Gene Expression,A_mel_mkref_out,False,2021,0.10124431987089651,0.09644074036246125,91.41716566866268,2384.0,7.776954403322442,1945
LOC412662,LOC412662,Gene Expression,A_mel_mkref_out,False,5185,0.39113262836030066,0.3301182558872525,77.9802097931796,9210.0,9.128153700988236,5066
LOC409118,LOC409118,Gene Expression,A_mel_mkref_out,False,1510,0.07699494627765745,0.07417470575623884,93.58729349811016,1813.0,7.503289630675082,1465
LOC409905,LOC409905,Gene Expression,A_mel_mkref_out,False,5894,0.46698093175351424,0.3832065009533378,74.96921051513993,10996.0,9.305377787310935,5565
LOC409394,LOC409394,Gene Expression,A_mel_mkref_out,False,5816,0.40569923981823586,0.34053485857023086,75.30046290397927,9553.0,9.164715193949908,5645
LOC551302,LOC551302,Gene Expression,A_mel_mkref_out,False,2397,0.12710748715335288,0.11965460509127512,89.82035928143712,2993.0,8.004365564979574,2313
LOC113218731,LOC113218731,Gene Expression,A_mel_mkref_out,False,57,0.003142650868475814,0.003137723062784535,99.7579309466174,74.0,4.31748811353631,55
LOC725092,LOC725092,Gene Expression,A_mel_mkref_out,False,4652,0.5815178154329639,0.45838502859608,80.24376778358177,13693.0,9.524713059681009,4313
Cbs,GeneID_551341,Gene Expression,A_mel_mkref_out,False,3777,0.2567206013504905,0.22850563071736654,83.95974009427952,6045.0,8.707152175339404,3721
LOC411012,LOC411012,Gene Expression,A_mel_mkref_out,False,3438,0.22393510850639148,0.20207116675858972,85.39941393808128,5273.0,8.570544366913232,3385
LOC726045,LOC726045,Gene Expression,A_mel_mkref_out,False,6377,0.6679407143160487,0.5115897603288985,72.91799379963477,15728.0,9.663261421240643,5988
LOC411618,LOC411618,Gene Expression,A_mel_mkref_out,False,2131,0.1277020427230645,0.12018197166092397,90.95001486388924,3007.0,8.00903068506973,2062
LOC102655177,LOC102655177,Gene Expression,A_mel_mkref_out,False,35,0.0014863889242791013,0.0014852853416952628,99.85136110757209,35.0,3.58351893845611,29
LOC100576163,LOC100576163,Gene Expression,A_mel_mkref_out,False,868,0.061833779250010615,0.059997393855990365,96.31375546778783,1456.0,7.284134806195205,792
LOC408787,LOC408787,Gene Expression,A_mel_mkref_out,False,8755,1.1041746294644752,0.7439232902261567,62.819042765532764,26000.0,10.165890277802454,8302
LOC550671,LOC550671,Gene Expression,A_mel_mkref_out,False,287,0.021786214804433685,0.021552286733746484,98.78116108209115,513.0,6.2422232654551655,263
LOC552704,LOC552704,Gene Expression,A_mel_mkref_out,False,2836,0.15594343228436744,0.14491683504281522,87.95600288784134,3672.0,8.208764045819667,2735
LOC107964304,LOC107964304,Gene Expression,A_mel_mkref_out,False,191,0.008663524015798191,0.008626211044620066,99.18885632989341,204.0,5.3230099791384085,187
LOC412472,LOC412472,Gene Expression,A_mel_mkref_out,False,1144,0.05461417590351213,0.053174989995739025,95.1416316303563,1286.0,7.160069207596127,1100
LOC551518,LOC551518,Gene Expression,A_mel_mkref_out,False,4192,0.24279101371724635,0.21735966783572352,82.19730751263431,5717.0,8.651374372882257,4017
LOC113218749,LOC113218749,Gene Expression,A_mel_mkref_out,False,481,0.022210897354227713,0.02196782798219425,97.95727693549073,523.0,6.261491684321042,439
LOC726072,LOC726072,Gene Expression,A_mel_mkref_out,False,49,0.002123412748970145,0.0021211614944506457,99.79190555060093,50.0,3.9318256327243257,44
LOC102654720,LOC102654720,Gene Expression,A_mel_mkref_out,False,224,0.05036735040557184,0.04913996051267318,99.04871108846137,1186.0,7.079184394609668,196
LOC113218736,LOC113218736,Gene Expression,A_mel_mkref_out,False,43,0.0018261349641143245,0.001824469606797328,99.81738650358857,43.0,3.784189633918261,40
LOC413638,LOC413638,Gene Expression,A_mel_mkref_out,False,2287,0.12672527285853824,0.11931543680402684,90.28751008621056,2984.0,8.001355025826703,2119
LOC411678,LOC411678,Gene Expression,A_mel_mkref_out,False,3897,0.23030534675330191,0.2072623879684727,83.45012103452669,5423.0,8.598588829620232,3803
LOC725547,LOC725547,Gene Expression,A_mel_mkref_out,False,22,0.0009343016095468637,0.0009338654214644051,99.90656983904532,22.0,3.1354942159291497,21
LOC408794,LOC408794,Gene Expression,A_mel_mkref_out,False,3904,0.2917993799634773,0.2560361146373907,83.42039325604111,6871.0,8.835210463664092,3846
LOC100577272,LOC100577272,Gene Expression,A_mel_mkref_out,False,5070,0.3357964921221387,0.2895277372557474,78.46859472544273,7907.0,8.975630184290507,4870
LOC412416,LOC412416,Gene Expression,A_mel_mkref_out,False,4698,0.3560963180022933,0.30461021797076615,80.04841381067652,8385.0,9.034318927730707,4544
LOC409981,LOC409981,Gene Expression,A_mel_mkref_out,False,12017,2.6407185628742513,1.2921810695494118,48.96589799125154,62181.0,11.03782084777865,11423
LOC113218748,LOC113218748,Gene Expression,A_mel_mkref_out,False,1386,0.0733426763494288,0.07077777552370267,94.11389985985475,1727.0,7.454719949364001,1297
LOC409173,LOC409173,Gene Expression,A_mel_mkref_out,False,105,0.004671508047734319,0.00466063041748398,99.55408332271627,110.0,4.709530201312334,81
LOC408777,LOC408777,Gene Expression,A_mel_mkref_out,False,1578,0.08421454962415595,0.08085580744060614,93.29850936425022,1983.0,7.592870287844818,1448
LOC100578779,LOC100578779,Gene Expression,A_mel_mkref_out,False,3472,0.2601180617488427,0.23120541637450331,85.25502187115131,6125.0,8.72029728739272,3417
LOC406139,LOC406139,Gene Expression,A_mel_mkref_out,False,5073,0.35715802437677835,0.30539282534530593,78.45585424894891,8410.0,9.037295651962438,4895
Rps14,GeneID_725168,Gene Expression,A_mel_mkref_out,False,8525,1.2304752197732196,0.8022146658061187,63.795812630059025,28974.0,10.274188668207952,7225
LOC409883,LOC409883,Gene Expression,A_mel_mkref_out,False,4651,0.3473053892215569,0.298106589787665,80.2480146090797,8178.0,9.009325172734973,4584
LOC408815,LOC408815,Gene Expression,A_mel_mkref_out,False,3776,0.24274854546226696,0.2173254955733456,83.96398691977747,5716.0,8.651199471263972,3604
LOC552138,LOC552138,Gene Expression,A_mel_mkref_out,False,902,0.041406548604917826,0.040572249997408924,96.16936340085786,975.0,6.883462586413092,879
LOC409884,LOC409884,Gene Expression,A_mel_mkref_out,False,480,0.021191659234722045,0.02097023873993103,97.96152376098865,499.0,6.214608098422191,464
LOC725627,LOC725627,Gene Expression,A_mel_mkref_out,False,750,0.03592814371257485,0.03529778208102384,96.81488087654479,846.0,6.741700694652055,739
LOC113218716,LOC113218716,Gene Expression,A_mel_mkref_out,False,995,0.05002760436573661,0.04881645369598948,95.77440862954941,1178.0,7.072421900537371,961
LOC551852,LOC551852,Gene Expression,A_mel_mkref_out,False,4045,0.3180872297957277,0.27618161734683316,82.82159086083153,7490.0,8.921457578947884,3968
LOC100578714,LOC100578714,Gene Expression,A_mel_mkref_out,False,506,0.027519429226653076,0.027147576432495543,97.85110629804221,648.0,6.47543271670409,223
LOC100578168,LOC100578168,Gene Expression,A_mel_mkref_out,False,8498,0.8383233532934131,0.6088539351704421,63.91047691850342,19740.0,9.890452970265668,8148
LOC102656620,LOC102656620,Gene Expression,A_mel_mkref_out,False,9243,0.9870896504862615,0.6866710810653386,60.74659192253791,23243.0,10.053802313194996,8825
LOC102655466,LOC102655466,Gene Expression,A_mel_mkref_out,False,1072,0.05244829489956258,0.05111915938151483,95.44740306620801,1235.0,7.119635638017636,1057
LOC107964262,LOC107964262,Gene Expression,A_mel_mkref_out,False,1575,0.07818405741708073,0.07527819763143734,93.31124984074405,1841.0,7.518607216815252,1536
LOC100576283,LOC100576283,Gene Expression,A_mel_mkref_out,False,4675,0.41576421624835436,0.347669467457639,80.14609079712915,9790.0,9.189218875354072,4270
LOC552527,LOC552527,Gene Expression,A_mel_mkref_out,False,4615,0.337197944536459,0.2905763384226752,80.40090032700556,7940.0,8.97979449089521,4550
LOC409559,LOC409559,Gene Expression,A_mel_mkref_out,False,11448,1.547585679704421,0.9351461184066473,51.382341699579555,36441.0,10.503477234609823,10942
LOC102655153,LOC102655153,Gene Expression,A_mel_mkref_out,False,77,0.003312523888393426,0.0033070495670201178,99.6729944366586,78.0,4.3694478524670215,76
LOC408792,LOC408792,Gene Expression,A_mel_mkref_out,False,11507,1.3966535015076231,0.874073389937501,51.131778995201095,32887.0,10.400863128577715,10610
LOC412345,LOC412345,Gene Expression,A_mel_mkref_out,False,1612,0.0836199940544443,0.08030728256692254,93.15411729732025,1969.0,7.585788821732034,1576
LOC408917,LOC408917,Gene Expression,A_mel_mkref_out,False,524,0.03210600076442859,0.031601375703677555,97.77466343907929,756.0,6.6293632534374485,502
LOC726254,LOC726254,Gene Expression,A_mel_mkref_out,False,7523,0.8104641780269248,0.5935832643481317,68.0511317789952,19084.0,9.85665796517933,7205
LOC107964284,LOC107964284,Gene Expression,A_mel_mkref_out,False,1833,0.0939822482694186,0.08982447742336652,92.21556886227545,2213.0,7.7025561132685825,1753
LOC410999,LOC410999,Gene Expression,A_mel_mkref_out,False,2292,0.11449441542447021,0.10840086299630194,90.26627595872085,2696.0,7.89989532313973,2193
LOC102653929,LOC102653929,Gene Expression,A_mel_mkref_out,False,51,0.002165881003949548,0.002163538864941149,99.78341189960504,51.0,3.9512437185814275,47
LOC107964291,LOC107964291,Gene Expression,A_mel_mkref_out,False,527,0.02463158788805368,0.02433312153052348,97.76192296258547,580.0,6.364750756851911,513
LOC726980,LOC726980,Gene Expression,A_mel_mkref_out,False,165,0.007559349386333716,0.007530920683205229,99.29927379283984,178.0,5.187385805840755,159
LOC726827,LOC726827,Gene Expression,A_mel_mkref_out,False,716,0.03342251666879008,0.032876125552471,96.95927294347474,787.0,6.669498089857879,686
LOC102654736,LOC102654736,Gene Expression,A_mel_mkref_out,False,1518,0.07172888266021149,0.0692731226957767,93.55331889412663,1689.0,7.432483807917119,1443
LOC408804,LOC408804,Gene Expression,A_mel_mkref_out,False,18247,46.02055463541003,3.8505848387762978,22.50817513908353,1083646.0,13.895842762191178,14472
LOC551355,LOC551355,Gene Expression,A_mel_mkref_out,False,2878,0.16180405147152505,0.14997401380685182,87.77763621692785,3810.0,8.24564690087386,2777
LOC725266,LOC725266,Gene Expression,A_mel_mkref_out,False,3156,0.23204654520745743,0.20867664459853252,86.59701872850046,5464.0,8.60611940061064,3079
LOC411052,LOC411052,Gene Expression,A_mel_mkref_out,False,6872,0.527668068119081,0.42374243423948266,70.81581517815432,12425.0,9.42754633062364,6542
LOC113218713,LOC113218713,Gene Expression,A_mel_mkref_out,False,164,0.007304539856457298,0.00727799091202292,99.3035206183378,172.0,5.153291594497779,157
LOC102655817,LOC102655817,Gene Expression,A_mel_mkref_out,False,153,0.0068373890516838665,0.006814120112805395,99.35023569881514,161.0,5.087596335232384,146
LOC409129,LOC409129,Gene Expression,A_mel_mkref_out,False,1802,0.10179640718562874,0.09694194519223051,92.3472204527116,2397.0,7.7823903355874595,1744
LOC102655898,LOC102655898,Gene Expression,A_mel_mkref_out,False,3570,0.21408247335117,0.19398862554494609,84.83883297235316,5041.0,8.525558107747866,3487
LOC412457,LOC412457,Gene Expression,A_mel_mkref_out,False,4241,0.29048286405911583,0.2550164615599835,81.98921306323524,6840.0,8.830689198760998,4181
LOC102656174,LOC102656174,Gene Expression,A_mel_mkref_out,False,56,0.002463158788805368,0.0024601301854637317,99.76217777211535,58.0,4.07753744390572,33
LOC409172,LOC409172,Gene Expression,A_mel_mkref_out,False,4281,0.42791013717246357,0.3562119327863347,81.81934004331762,10076.0,9.218010878280403,3519
LOC107964300,LOC107964300,Gene Expression,A_mel_mkref_out,False,266,0.015713254342379072,0.015591079343941416,98.87034441754788,370.0,5.916202062607435,243
LOC411468,LOC411468,Gene Expression,A_mel_mkref_out,False,5764,0.3985221047267168,0.3354160395605028,75.52129782987217,9384.0,9.14686794902061,5611
LOC726585,LOC726585,Gene Expression,A_mel_mkref_out,False,1622,0.0761880494330488,0.07342521360068296,93.11164904234084,1794.0,7.492760300922379,1548
LOC411024,LOC411024,Gene Expression,A_mel_mkref_out,False,2309,0.1525459718860152,0.14197338393131906,90.19407992525588,3592.0,8.186742787113518,2277
LOC100576993,LOC100576993,Gene Expression,A_mel_mkref_out,False,5938,0.5291544570433601,0.4247149401858973,74.78235019323056,12460.0,9.430359045942868,5552
LOC412574,LOC412574,Gene Expression,A_mel_mkref_out,False,5674,0.4061663906230093,0.34086712964607035,75.9035121246868,9564.0,9.165865881874353,5512
LOC725962,LOC725962,Gene Expression,A_mel_mkref_out,False,49,0.002080944493990742,0.002078782328042506,99.79190555060093,49.0,3.912023005428146,49
LOC410986,LOC410986,Gene Expression,A_mel_mkref_out,False,7588,0.7292224062513272,0.547671831309699,67.7750881216291,17171.0,9.751035429344451,7175
LOC412898,LOC412898,Gene Expression,A_mel_mkref_out,False,3272,0.2286490848091052,0.2059152607721223,86.10438697073937,5384.0,8.591372589590488,3126
LOC408918,LOC408918,Gene Expression,A_mel_mkref_out,False,5162,0.48745063065358646,0.3970636684102844,78.07788677963222,11478.0,9.348274558065496,4897
LOC552653,LOC552653,Gene Expression,A_mel_mkref_out,False,3861,0.2302204102433431,0.20719334865055375,83.60300675245253,5421.0,8.598220030058611,3756
LOC727466,LOC727466,Gene Expression,A_mel_mkref_out,False,1486,0.07304539856457298,0.07050077269254541,93.68921731006073,1720.0,7.450660796211539,1449
LOC408780,LOC408780,Gene Expression,A_mel_mkref_out,False,1704,0.09780439121756487,0.09331217714165181,92.76340935150975,2303.0,7.742402021815781,1615
LOC552608,LOC552608,Gene Expression,A_mel_mkref_out,False,12443,2.84779377415382,1.347499938371935,47.15675032912897,67057.0,11.1133131955373,11695
LOC113218724,LOC113218724,Gene Expression,A_mel_mkref_out,False,48,0.002123412748970145,0.0021211614944506457,99.79615237609887,50.0,3.9318256327243257,43
LOC102653628,LOC102653628,Gene Expression,A_mel_mkref_out,False,90,0.004076952478022678,0.004068664226835863,99.61778570518537,96.0,4.574710978503383,89
LOC552428,LOC552428,Gene Expression,A_mel_mkref_out,False,3315,0.18698772667431096,0.17141877578832185,85.92177347432795,4403.0,8.390268497842571,3188
LOC102655878,LOC102655878,Gene Expression,A_mel_mkref_out,False,501,0.023187667218753982,0.022922918061648506,97.87234042553192,546.0,6.304448802421981,471
LOC410997,LOC410997,Gene Expression,A_mel_mkref_out,False,213,0.009895103410200876,0.00984646744984944,99.09542616893872,233.0,5.455321115357702,195
LOC551605,LOC551605,Gene Expression,A_mel_mkref_out,False,943,0.04293540578417633,0.04203924292553462,95.99524355544231,1011.0,6.919683849847411,919
LOC102654463,LOC102654463,Gene Expression,A_mel_mkref_out,False,2187,0.10680766127319828,0.1014798909099279,90.71219263600459,2515.0,7.830425617820331,2069
LOC413727,LOC413727,Gene Expression,A_mel_mkref_out,False,2956,0.15857646409309042,0.1471920653821232,87.4463838280885,3734.0,8.225503097566918,2863
LOC102654156,LOC102654156,Gene Expression,A_mel_mkref_out,False,216,0.009640293880324457,0.009594122745646262,99.0826856924449,227.0,5.429345628954441,203
LOC408801,LOC408801,Gene Expression,A_mel_mkref_out,False,17258,6.697583556291672,2.040906455748402,26.708285556546485,157708.0,11.968506841709488,15230
LOC724383,LOC724383,Gene Expression,A_mel_mkref_out,False,4143,0.29825455472034657,0.2610207120899568,82.40540196203338,7023.0,8.857088135314953,4037
LOC725942,LOC725942,Gene Expression,A_mel_mkref_out,False,2025,0.1203550346116278,0.11364563026359699,91.40017836667091,2834.0,7.949797216161852,1936
LOC410982,LOC410982,Gene Expression,A_mel_mkref_out,False,465,0.02289038943389816,0.022632335025501812,98.02522614345777,539.0,6.29156913955832,294
LOC410989,LOC410989,Gene Expression,A_mel_mkref_out,False,5233,0.5483501082940502,0.4371899177439865,77.77636216927847,12912.0,9.465989834846651,5144
LOC113218752,LOC113218752,Gene Expression,A_mel_mkref_out,False,737,0.03456915955323396,0.03398506908946455,96.870089608018,814.0,6.703188113240863,711
LOC411206,LOC411206,Gene Expression,A_mel_mkref_out,False,3436,0.25429991081666453,0.2265775769464122,85.40790758907717,5988.0,8.697679732264463,3277
LOC727092,LOC727092,Gene Expression,A_mel_mkref_out,False,103,0.039070794581050665,0.03832684702496996,99.56257697371214,920.0,6.825460036255307,88
