"","deviance"
"LOC724537",12637.034087522
"LOC102655594",515.653215102529
"LOC102653866",8877.07409511519
"LOC408573",7970.17507856818
"LOC726259",5452.78271056054
"LOC410777",13285.4336563072
"LOC724282",9491.96524310535
"LOC411794",13547.8133313236
"LOC100577082",16880.5837855274
"LOC113219404",22754.2286125981
"LOC113219258",11433.2509522936
"LOC100577325",13817.3896841294
"LOC410678",14103.2779031291
"LOC100578621",18981.3567314369
"LOC551546",13383.2065326947
"LOC409126",18379.7318925255
"LOC100577365",2535.78531396326
"LOC550977",11810.1191265174
"LOC107965381",7123.63461035988
"LOC102656083",2644.47029025856
"LOC726056",23381.8961340708
"LOC409733",13918.1433765526
"LOC724903",88805.4305753366
"LOC552095",10917.40550202
"LOC413118",14055.8034758541
"LOC102655896",17379.1810150009
"LOC412528",11253.3034041825
"LOC552153",5579.66987680643
"LOC113218805",5546.51403817542
"LOC100578424",7871.11326753822
"LOC724195",89777.3574050944
"LOC102656618",8370.54433700906
"LOC409957",34430.2816533986
"LOC408635",8796.87690043649
"LOC551156",10139.3274950288
"LOC102654265",5345.07394727897
"LOC100579052",2165.56310590448
"LOC107964068",1841.55324630216
"LOC410694",30274.9402501915
"LOC551620",13099.1481148198
"Fabp",15311.0412177866
"LOC113219249",517.091917065115
"LOC411722",7263.02983470396
"LOC107964890",4700.49807064415
"LOC100577782",1377.66605128586
"LOC410021",68926.0793811599
"LOC113219410",8583.34063971095
"LOC551892",9582.21906877574
"LOC100578513",12008.3304333147
"LOC551584",10419.3439566312
"TyrR",96691.5990515659
"LOC725776",1836.36431469911
"LOC727087",7920.47145645412
"LOC100577019",57990.0998481491
"LOC107964158",1092.17968894252
"LOC724234",10254.1154045989
"LOC551679",11208.9630730083
"LOC100577481",10926.2850109419
"LOC412212",10420.4075535119
"LOC726148",37086.9995544768
"LOC551889",14689.7742641866
"LOC724835",37119.5166282299
"LOC409999",9669.06482355138
"LOC102655490",300.793192393854
"LOC100578205",9953.40416997182
"LOC412745",12384.7431748659
"LOC102655679",10871.5015196688
"LOC413670",2178.81987716548
"LOC100577692",34642.5701491621
"LOC100577585",3389.4142081296
"LOC100579059",12099.9634772327
"LOC113219416",8809.7818124764
"LOC113218878",5033.61589229138
"LOC100577753",16275.1931406289
"LOC408634",7475.88126046511
"LOC552162",8921.24092553408
"LOC107966041",43256.1342584186
"LOC410674",42370.49754289
