gene_id,gene_ids,feature_types,genome,mt,n_cells
LOC727483,LOC727483,Gene Expression,A_mel_mkref_out,False,20146
LOC410996,LOC410996,Gene Expression,A_mel_mkref_out,False,441
LOC408814,LOC408814,Gene Expression,A_mel_mkref_out,False,10683
LOC551614,LOC551614,Gene Expression,A_mel_mkref_out,False,26202
LOC102653577,LOC102653577,Gene Expression,A_mel_mkref_out,False,140
LOC107964323,LOC107964323,Gene Expression,A_mel_mkref_out,False,230
LOC552583,LOC552583,Gene Expression,A_mel_mkref_out,False,9001
LOC413117,LOC413117,Gene Expression,A_mel_mkref_out,False,5489
Gr10,GeneID_725297,Gene Expression,A_mel_mkref_out,False,1549
LOC552664,LOC552664,Gene Expression,A_mel_mkref_out,False,20710
LOC100577876,LOC100577876,Gene Expression,A_mel_mkref_out,False,24930
LOC107964343,LOC107964343,Gene Expression,A_mel_mkref_out,False,17087
LOC724793,LOC724793,Gene Expression,A_mel_mkref_out,False,33164
LOC102654965,LOC102654965,Gene Expression,A_mel_mkref_out,False,18507
GstS1,GeneID_552304,Gene Expression,A_mel_mkref_out,False,885
LOC411014,LOC411014,Gene Expression,A_mel_mkref_out,False,15034
LOC411030,LOC411030,Gene Expression,A_mel_mkref_out,False,10503
LOC552727,LOC552727,Gene Expression,A_mel_mkref_out,False,18879
LOC413508,LOC413508,Gene Expression,A_mel_mkref_out,False,33551
LOC102655452,LOC102655452,Gene Expression,A_mel_mkref_out,False,17024
Vg,GeneID_406088,Gene Expression,A_mel_mkref_out,False,718
LOC724303,LOC724303,Gene Expression,A_mel_mkref_out,False,28800
LOC725207,LOC725207,Gene Expression,A_mel_mkref_out,False,19939
LOC113218727,LOC113218727,Gene Expression,A_mel_mkref_out,False,5254
LOC107964351,LOC107964351,Gene Expression,A_mel_mkref_out,False,34029
LOC412158,LOC412158,Gene Expression,A_mel_mkref_out,False,21336
LOC100576125,LOC100576125,Gene Expression,A_mel_mkref_out,False,8456
LOC724855,LOC724855,Gene Expression,A_mel_mkref_out,False,15515
LOC726550,LOC726550,Gene Expression,A_mel_mkref_out,False,11566
LOC410979,LOC410979,Gene Expression,A_mel_mkref_out,False,33713
LOC102655144,LOC102655144,Gene Expression,A_mel_mkref_out,False,2919
LOC100577580,LOC100577580,Gene Expression,A_mel_mkref_out,False,7738
LOC100578773,LOC100578773,Gene Expression,A_mel_mkref_out,False,12370
LOC551961,LOC551961,Gene Expression,A_mel_mkref_out,False,39809
LOC725665,LOC725665,Gene Expression,A_mel_mkref_out,False,8181
LOC726421,LOC726421,Gene Expression,A_mel_mkref_out,False,185
LOC409662,LOC409662,Gene Expression,A_mel_mkref_out,False,19285
LOC413523,LOC413523,Gene Expression,A_mel_mkref_out,False,22187
LOC102655503,LOC102655503,Gene Expression,A_mel_mkref_out,False,34913
LOC107964313,LOC107964313,Gene Expression,A_mel_mkref_out,False,213
LOC725793,LOC725793,Gene Expression,A_mel_mkref_out,False,23378
LOC411633,LOC411633,Gene Expression,A_mel_mkref_out,False,14714
LOC113218709,LOC113218709,Gene Expression,A_mel_mkref_out,False,14747
LOC102654858,LOC102654858,Gene Expression,A_mel_mkref_out,False,6855
LOC102654638,LOC102654638,Gene Expression,A_mel_mkref_out,False,975
LOC727165,LOC727165,Gene Expression,A_mel_mkref_out,False,25
LOC413399,LOC413399,Gene Expression,A_mel_mkref_out,False,56521
LOC102655281,LOC102655281,Gene Expression,A_mel_mkref_out,False,58
LOC102655409,LOC102655409,Gene Expression,A_mel_mkref_out,False,1851
LOC100578879,LOC100578879,Gene Expression,A_mel_mkref_out,False,32806
LOC411036,LOC411036,Gene Expression,A_mel_mkref_out,False,68702
LOC725992,LOC725992,Gene Expression,A_mel_mkref_out,False,22825
LOC100576735,LOC100576735,Gene Expression,A_mel_mkref_out,False,7420
LOC409789,LOC409789,Gene Expression,A_mel_mkref_out,False,1562
LOC411515,LOC411515,Gene Expression,A_mel_mkref_out,False,41083
LOC100577548,LOC100577548,Gene Expression,A_mel_mkref_out,False,1798
LOC551599,LOC551599,Gene Expression,A_mel_mkref_out,False,10506
LOC412662,LOC412662,Gene Expression,A_mel_mkref_out,False,27780
LOC409118,LOC409118,Gene Expression,A_mel_mkref_out,False,7919
LOC409905,LOC409905,Gene Expression,A_mel_mkref_out,False,29598
LOC409394,LOC409394,Gene Expression,A_mel_mkref_out,False,32050
LOC551302,LOC551302,Gene Expression,A_mel_mkref_out,False,10778
LOC113218731,LOC113218731,Gene Expression,A_mel_mkref_out,False,290
LOC725092,LOC725092,Gene Expression,A_mel_mkref_out,False,23219
Cbs,GeneID_551341,Gene Expression,A_mel_mkref_out,False,18576
LOC411012,LOC411012,Gene Expression,A_mel_mkref_out,False,18123
LOC726045,LOC726045,Gene Expression,A_mel_mkref_out,False,33730
LOC411618,LOC411618,Gene Expression,A_mel_mkref_out,False,10049
LOC102655177,LOC102655177,Gene Expression,A_mel_mkref_out,False,223
LOC100576163,LOC100576163,Gene Expression,A_mel_mkref_out,False,4235
LOC408787,LOC408787,Gene Expression,A_mel_mkref_out,False,50159
LOC550671,LOC550671,Gene Expression,A_mel_mkref_out,False,1979
LOC552704,LOC552704,Gene Expression,A_mel_mkref_out,False,15004
LOC107964304,LOC107964304,Gene Expression,A_mel_mkref_out,False,1224
LOC412472,LOC412472,Gene Expression,A_mel_mkref_out,False,6434
LOC551518,LOC551518,Gene Expression,A_mel_mkref_out,False,21395
LOC113218749,LOC113218749,Gene Expression,A_mel_mkref_out,False,3077
LOC726072,LOC726072,Gene Expression,A_mel_mkref_out,False,590
LOC102654720,LOC102654720,Gene Expression,A_mel_mkref_out,False,1906
LOC113218736,LOC113218736,Gene Expression,A_mel_mkref_out,False,235
LOC413638,LOC413638,Gene Expression,A_mel_mkref_out,False,13197
LOC411678,LOC411678,Gene Expression,A_mel_mkref_out,False,21574
LOC725547,LOC725547,Gene Expression,A_mel_mkref_out,False,192
LOC408794,LOC408794,Gene Expression,A_mel_mkref_out,False,21172
LOC100577272,LOC100577272,Gene Expression,A_mel_mkref_out,False,26601
LOC412416,LOC412416,Gene Expression,A_mel_mkref_out,False,25056
LOC409981,LOC409981,Gene Expression,A_mel_mkref_out,False,66948
LOC113218748,LOC113218748,Gene Expression,A_mel_mkref_out,False,7610
LOC409173,LOC409173,Gene Expression,A_mel_mkref_out,False,503
LOC408777,LOC408777,Gene Expression,A_mel_mkref_out,False,8622
LOC100578779,LOC100578779,Gene Expression,A_mel_mkref_out,False,20252
LOC406139,LOC406139,Gene Expression,A_mel_mkref_out,False,27983
Rps14,GeneID_725168,Gene Expression,A_mel_mkref_out,False,35072
LOC409883,LOC409883,Gene Expression,A_mel_mkref_out,False,25792
LOC408815,LOC408815,Gene Expression,A_mel_mkref_out,False,23477
LOC552138,LOC552138,Gene Expression,A_mel_mkref_out,False,5119
LOC409884,LOC409884,Gene Expression,A_mel_mkref_out,False,2520
LOC725627,LOC725627,Gene Expression,A_mel_mkref_out,False,4090
LOC113218716,LOC113218716,Gene Expression,A_mel_mkref_out,False,4169
LOC551852,LOC551852,Gene Expression,A_mel_mkref_out,False,19877
LOC100578714,LOC100578714,Gene Expression,A_mel_mkref_out,False,1915
LOC100578168,LOC100578168,Gene Expression,A_mel_mkref_out,False,45782
LOC102656620,LOC102656620,Gene Expression,A_mel_mkref_out,False,48735
LOC102655466,LOC102655466,Gene Expression,A_mel_mkref_out,False,4586
LOC107964262,LOC107964262,Gene Expression,A_mel_mkref_out,False,8450
LOC100576283,LOC100576283,Gene Expression,A_mel_mkref_out,False,21474
LOC552527,LOC552527,Gene Expression,A_mel_mkref_out,False,24589
LOC409559,LOC409559,Gene Expression,A_mel_mkref_out,False,60536
LOC102655153,LOC102655153,Gene Expression,A_mel_mkref_out,False,307
LOC408792,LOC408792,Gene Expression,A_mel_mkref_out,False,60185
Apd-2,GeneID_727161,Gene Expression,A_mel_mkref_out,False,38
LOC412345,LOC412345,Gene Expression,A_mel_mkref_out,False,7537
LOC408917,LOC408917,Gene Expression,A_mel_mkref_out,False,2593
LOC726254,LOC726254,Gene Expression,A_mel_mkref_out,False,41127
LOC107964284,LOC107964284,Gene Expression,A_mel_mkref_out,False,9283
LOC410999,LOC410999,Gene Expression,A_mel_mkref_out,False,17170
LOC102653929,LOC102653929,Gene Expression,A_mel_mkref_out,False,279
LOC107964291,LOC107964291,Gene Expression,A_mel_mkref_out,False,4632
LOC726980,LOC726980,Gene Expression,A_mel_mkref_out,False,1404
LOC726827,LOC726827,Gene Expression,A_mel_mkref_out,False,5457
LOC107964272,LOC107964272,Gene Expression,A_mel_mkref_out,False,120
LOC102654736,LOC102654736,Gene Expression,A_mel_mkref_out,False,8180
LOC408804,LOC408804,Gene Expression,A_mel_mkref_out,False,82908
LOC551355,LOC551355,Gene Expression,A_mel_mkref_out,False,15640
LOC725266,LOC725266,Gene Expression,A_mel_mkref_out,False,14538
LOC411052,LOC411052,Gene Expression,A_mel_mkref_out,False,39301
LOC113218713,LOC113218713,Gene Expression,A_mel_mkref_out,False,1253
LOC102655817,LOC102655817,Gene Expression,A_mel_mkref_out,False,983
LOC409129,LOC409129,Gene Expression,A_mel_mkref_out,False,9312
LOC102655898,LOC102655898,Gene Expression,A_mel_mkref_out,False,19170
LOC412457,LOC412457,Gene Expression,A_mel_mkref_out,False,21247
LOC102656174,LOC102656174,Gene Expression,A_mel_mkref_out,False,196
LOC409172,LOC409172,Gene Expression,A_mel_mkref_out,False,19143
LOC100577054,LOC100577054,Gene Expression,A_mel_mkref_out,False,71
LOC107964300,LOC107964300,Gene Expression,A_mel_mkref_out,False,1770
LOC411468,LOC411468,Gene Expression,A_mel_mkref_out,False,28123
LOC726585,LOC726585,Gene Expression,A_mel_mkref_out,False,11173
LOC411024,LOC411024,Gene Expression,A_mel_mkref_out,False,13896
LOC100576993,LOC100576993,Gene Expression,A_mel_mkref_out,False,29979
LOC412574,LOC412574,Gene Expression,A_mel_mkref_out,False,30749
LOC725962,LOC725962,Gene Expression,A_mel_mkref_out,False,472
LOC410986,LOC410986,Gene Expression,A_mel_mkref_out,False,40205
LOC412898,LOC412898,Gene Expression,A_mel_mkref_out,False,15597
LOC408918,LOC408918,Gene Expression,A_mel_mkref_out,False,23749
LOC552653,LOC552653,Gene Expression,A_mel_mkref_out,False,19756
LOC727466,LOC727466,Gene Expression,A_mel_mkref_out,False,8433
LOC408780,LOC408780,Gene Expression,A_mel_mkref_out,False,12111
LOC552608,LOC552608,Gene Expression,A_mel_mkref_out,False,70052
LOC113218724,LOC113218724,Gene Expression,A_mel_mkref_out,False,326
LOC102653628,LOC102653628,Gene Expression,A_mel_mkref_out,False,480
LOC727131,LOC727131,Gene Expression,A_mel_mkref_out,False,29
LOC552428,LOC552428,Gene Expression,A_mel_mkref_out,False,16410
LOC102655878,LOC102655878,Gene Expression,A_mel_mkref_out,False,2624
LOC727136,LOC727136,Gene Expression,A_mel_mkref_out,False,125
LOC100576135,LOC100576135,Gene Expression,A_mel_mkref_out,False,37
LOC410997,LOC410997,Gene Expression,A_mel_mkref_out,False,1833
LOC551605,LOC551605,Gene Expression,A_mel_mkref_out,False,6427
LOC102654463,LOC102654463,Gene Expression,A_mel_mkref_out,False,11387
LOC413727,LOC413727,Gene Expression,A_mel_mkref_out,False,18986
LOC107964335,LOC107964335,Gene Expression,A_mel_mkref_out,False,85
LOC102654156,LOC102654156,Gene Expression,A_mel_mkref_out,False,1638
LOC408801,LOC408801,Gene Expression,A_mel_mkref_out,False,88590
LOC724383,LOC724383,Gene Expression,A_mel_mkref_out,False,20264
LOC725942,LOC725942,Gene Expression,A_mel_mkref_out,False,12312
LOC410982,LOC410982,Gene Expression,A_mel_mkref_out,False,2286
LOC410989,LOC410989,Gene Expression,A_mel_mkref_out,False,29177
LOC113218752,LOC113218752,Gene Expression,A_mel_mkref_out,False,4233
LOC411206,LOC411206,Gene Expression,A_mel_mkref_out,False,17363
LOC727092,LOC727092,Gene Expression,A_mel_mkref_out,False,478
LOC102654550,LOC102654550,Gene Expression,A_mel_mkref_out,False,529
LOC102654345,LOC102654345,Gene Expression,A_mel_mkref_out,False,19469
LOC724368,LOC724368,Gene Expression,A_mel_mkref_out,False,55175
LOC724604,LOC724604,Gene Expression,A_mel_mkref_out,False,67453
LOC412456,LOC412456,Gene Expression,A_mel_mkref_out,False,12939
LOC726989,LOC726989,Gene Expression,A_mel_mkref_out,False,29977
LOC408789,LOC408789,Gene Expression,A_mel_mkref_out,False,412
LOC409983,LOC409983,Gene Expression,A_mel_mkref_out,False,64667
LOC412801,LOC412801,Gene Expression,A_mel_mkref_out,False,81465
LOC408793,LOC408793,Gene Expression,A_mel_mkref_out,False,41728
LOC113218720,LOC113218720,Gene Expression,A_mel_mkref_out,False,56
LOC113218742,LOC113218742,Gene Expression,A_mel_mkref_out,False,433
LOC552336,LOC552336,Gene Expression,A_mel_mkref_out,False,27692
LOC552809,LOC552809,Gene Expression,A_mel_mkref_out,False,33194
LOC551403,LOC551403,Gene Expression,A_mel_mkref_out,False,34023
LOC725209,LOC725209,Gene Expression,A_mel_mkref_out,False,543
LOC113218557,LOC113218557,Gene Expression,A_mel_mkref_out,False,49959
LOC100578955,LOC100578955,Gene Expression,A_mel_mkref_out,False,2355
LOC100578609,LOC100578609,Gene Expression,A_mel_mkref_out,False,33519
LOC552731,LOC552731,Gene Expression,A_mel_mkref_out,False,54675
LOC100578446,LOC100578446,Gene Expression,A_mel_mkref_out,False,484
LOC414051,LOC414051,Gene Expression,A_mel_mkref_out,False,17364
LOC413137,LOC413137,Gene Expression,A_mel_mkref_out,False,34967
LOC113218743,LOC113218743,Gene Expression,A_mel_mkref_out,False,7943
LOC113218741,LOC113218741,Gene Expression,A_mel_mkref_out,False,882
LOC411759,LOC411759,Gene Expression,A_mel_mkref_out,False,29346
LOC413936,LOC413936,Gene Expression,A_mel_mkref_out,False,11133
LOC102654773,LOC102654773,Gene Expression,A_mel_mkref_out,False,16159
LOC408811,LOC408811,Gene Expression,A_mel_mkref_out,False,58678
LOC410987,LOC410987,Gene Expression,A_mel_mkref_out,False,27656
LOC412540,LOC412540,Gene Expression,A_mel_mkref_out,False,4507
LOC411533,LOC411533,Gene Expression,A_mel_mkref_out,False,15530
LOC102653782,LOC102653782,Gene Expression,A_mel_mkref_out,False,222
CPR19,GeneID_413115,Gene Expression,A_mel_mkref_out,False,331
LOC409949,LOC409949,Gene Expression,A_mel_mkref_out,False,18057
LOC100577492,LOC100577492,Gene Expression,A_mel_mkref_out,False,12242
LOC412235,LOC412235,Gene Expression,A_mel_mkref_out,False,4909
LOC413138,LOC413138,Gene Expression,A_mel_mkref_out,False,47150
LOC107964305,LOC107964305,Gene Expression,A_mel_mkref_out,False,5706
LOC409301,LOC409301,Gene Expression,A_mel_mkref_out,False,33662
LOC409774,LOC409774,Gene Expression,A_mel_mkref_out,False,80881
LOC102655905,LOC102655905,Gene Expression,A_mel_mkref_out,False,11067
Camkii,GeneID_551691,Gene Expression,A_mel_mkref_out,False,96676
LOC413400,LOC413400,Gene Expression,A_mel_mkref_out,False,15028
LOC726086,LOC726086,Gene Expression,A_mel_mkref_out,False,14803
LOC725125,LOC725125,Gene Expression,A_mel_mkref_out,False,533
LOC412067,LOC412067,Gene Expression,A_mel_mkref_out,False,12743
LOC408788,LOC408788,Gene Expression,A_mel_mkref_out,False,10367
LOC102655966,LOC102655966,Gene Expression,A_mel_mkref_out,False,10612
LOC113218714,LOC113218714,Gene Expression,A_mel_mkref_out,False,15573
LOC413141,LOC413141,Gene Expression,A_mel_mkref_out,False,23801
LOC412471,LOC412471,Gene Expression,A_mel_mkref_out,False,21248
LOC726080,LOC726080,Gene Expression,A_mel_mkref_out,False,45661
LOC409560,LOC409560,Gene Expression,A_mel_mkref_out,False,23949
LOC113218721,LOC113218721,Gene Expression,A_mel_mkref_out,False,18693
LOC408808,LOC408808,Gene Expression,A_mel_mkref_out,False,66942
LOC412589,LOC412589,Gene Expression,A_mel_mkref_out,False,19082
LOC408820,LOC408820,Gene Expression,A_mel_mkref_out,False,22533
LOC100577497,LOC100577497,Gene Expression,A_mel_mkref_out,False,2811
LOC100578947,LOC100578947,Gene Expression,A_mel_mkref_out,False,49096
LOC107964334,LOC107964334,Gene Expression,A_mel_mkref_out,False,52
LOC410998,LOC410998,Gene Expression,A_mel_mkref_out,False,42886
LOC113218719,LOC113218719,Gene Expression,A_mel_mkref_out,False,640
LOC725254,LOC725254,Gene Expression,A_mel_mkref_out,False,12523
LOC725646,LOC725646,Gene Expression,A_mel_mkref_out,False,8364
LOC408779,LOC408779,Gene Expression,A_mel_mkref_out,False,87187
LOC408810,LOC408810,Gene Expression,A_mel_mkref_out,False,80774
LOC412129,LOC412129,Gene Expression,A_mel_mkref_out,False,28269
LOC100576498,LOC100576498,Gene Expression,A_mel_mkref_out,False,21257
LOC724653,LOC724653,Gene Expression,A_mel_mkref_out,False,112
LOC412166,LOC412166,Gene Expression,A_mel_mkref_out,False,30514
LOC725878,LOC725878,Gene Expression,A_mel_mkref_out,False,37168
LOC411207,LOC411207,Gene Expression,A_mel_mkref_out,False,6624
LOC552379,LOC552379,Gene Expression,A_mel_mkref_out,False,19513
LOC724698,LOC724698,Gene Expression,A_mel_mkref_out,False,29
LOC113218735,LOC113218735,Gene Expression,A_mel_mkref_out,False,280
LOC411204,LOC411204,Gene Expression,A_mel_mkref_out,False,26448
LOC113218549,LOC113218549,Gene Expression,A_mel_mkref_out,False,1632
LOC409588,LOC409588,Gene Expression,A_mel_mkref_out,False,46911
LOC724304,LOC724304,Gene Expression,A_mel_mkref_out,False,24669
LOC409115,LOC409115,Gene Expression,A_mel_mkref_out,False,15545
LOC552077,LOC552077,Gene Expression,A_mel_mkref_out,False,26228
LOC725546,LOC725546,Gene Expression,A_mel_mkref_out,False,36176
LOC726724,LOC726724,Gene Expression,A_mel_mkref_out,False,177
LOC408791,LOC408791,Gene Expression,A_mel_mkref_out,False,55470
LOC102656221,LOC102656221,Gene Expression,A_mel_mkref_out,False,485
LOC412670,LOC412670,Gene Expression,A_mel_mkref_out,False,1013
LOC411519,LOC411519,Gene Expression,A_mel_mkref_out,False,1869
LOC411048,LOC411048,Gene Expression,A_mel_mkref_out,False,71963
LOC726394,LOC726394,Gene Expression,A_mel_mkref_out,False,17061
LOC107964315,LOC107964315,Gene Expression,A_mel_mkref_out,False,6888
LOC726073,LOC726073,Gene Expression,A_mel_mkref_out,False,17412
LOC550748,LOC550748,Gene Expression,A_mel_mkref_out,False,23796
LOC411019,LOC411019,Gene Expression,A_mel_mkref_out,False,11358
LOC409142,LOC409142,Gene Expression,A_mel_mkref_out,False,80462
LOC100578188,LOC100578188,Gene Expression,A_mel_mkref_out,False,5069
LOC412221,LOC412221,Gene Expression,A_mel_mkref_out,False,28393
LOC100578368,LOC100578368,Gene Expression,A_mel_mkref_out,False,22522
LOC724890,LOC724890,Gene Expression,A_mel_mkref_out,False,1419
LOC409658,LOC409658,Gene Expression,A_mel_mkref_out,False,58897
LOC551629,LOC551629,Gene Expression,A_mel_mkref_out,False,21554
LOC411531,LOC411531,Gene Expression,A_mel_mkref_out,False,7112
LOC726335,LOC726335,Gene Expression,A_mel_mkref_out,False,6168
LOC409596,LOC409596,Gene Expression,A_mel_mkref_out,False,14228
LOC408783,LOC408783,Gene Expression,A_mel_mkref_out,False,27073
LOC411202,LOC411202,Gene Expression,A_mel_mkref_out,False,824
LOC100578006,LOC100578006,Gene Expression,A_mel_mkref_out,False,14482
LOC102654974,LOC102654974,Gene Expression,A_mel_mkref_out,False,11147
LOC409488,LOC409488,Gene Expression,A_mel_mkref_out,False,35012
LOC552249,LOC552249,Gene Expression,A_mel_mkref_out,False,1178
LOC551858,LOC551858,Gene Expression,A_mel_mkref_out,False,856
LOC550918,LOC550918,Gene Expression,A_mel_mkref_out,False,40163
LOC107964329,LOC107964329,Gene Expression,A_mel_mkref_out,False,4335
LOC100578330,LOC100578330,Gene Expression,A_mel_mkref_out,False,20224
LOC726826,LOC726826,Gene Expression,A_mel_mkref_out,False,52192
LOC726377,LOC726377,Gene Expression,A_mel_mkref_out,False,174
LOC411942,LOC411942,Gene Expression,A_mel_mkref_out,False,11182
LOC551918,LOC551918,Gene Expression,A_mel_mkref_out,False,7380
LOC107964308,LOC107964308,Gene Expression,A_mel_mkref_out,False,61
LOC100576476,LOC100576476,Gene Expression,A_mel_mkref_out,False,101
LOC100576964,LOC100576964,Gene Expression,A_mel_mkref_out,False,30
LOC726378,LOC726378,Gene Expression,A_mel_mkref_out,False,2368
LOC725169,LOC725169,Gene Expression,A_mel_mkref_out,False,16098
LOC726307,LOC726307,Gene Expression,A_mel_mkref_out,False,59706
Apd-1,GeneID_551367,Gene Expression,A_mel_mkref_out,False,47
LOC725943,LOC725943,Gene Expression,A_mel_mkref_out,False,28991
LOC102656496,LOC102656496,Gene Expression,A_mel_mkref_out,False,1222
LOC725993,LOC725993,Gene Expression,A_mel_mkref_out,False,16519
LOC552548,LOC552548,Gene Expression,A_mel_mkref_out,False,27539
LOC725548,LOC725548,Gene Expression,A_mel_mkref_out,False,55440
LOC551746,LOC551746,Gene Expression,A_mel_mkref_out,False,30661
LOC102654975,LOC102654975,Gene Expression,A_mel_mkref_out,False,76630
LOC113218739,LOC113218739,Gene Expression,A_mel_mkref_out,False,416
LOC102654889,LOC102654889,Gene Expression,A_mel_mkref_out,False,5070
LOC100576745,LOC100576745,Gene Expression,A_mel_mkref_out,False,955
LOC552841,LOC552841,Gene Expression,A_mel_mkref_out,False,22641
LOC725701,LOC725701,Gene Expression,A_mel_mkref_out,False,341
Melt,GeneID_406130,Gene Expression,A_mel_mkref_out,False,263
LOC726755,LOC726755,Gene Expression,A_mel_mkref_out,False,495
LOC726817,LOC726817,Gene Expression,A_mel_mkref_out,False,35281
LOC410980,LOC410980,Gene Expression,A_mel_mkref_out,False,30023
LOC551173,LOC551173,Gene Expression,A_mel_mkref_out,False,5004
LOC409495,LOC409495,Gene Expression,A_mel_mkref_out,False,42614
LOC550814,LOC550814,Gene Expression,A_mel_mkref_out,False,13444
LOC100577798,LOC100577798,Gene Expression,A_mel_mkref_out,False,35929
LOC102655821,LOC102655821,Gene Expression,A_mel_mkref_out,False,32381
LOC102654259,LOC102654259,Gene Expression,A_mel_mkref_out,False,1571
LOC100576898,LOC100576898,Gene Expression,A_mel_mkref_out,False,12823
LOC413440,LOC413440,Gene Expression,A_mel_mkref_out,False,51946
LOC551085,LOC551085,Gene Expression,A_mel_mkref_out,False,1732
LOC411677,LOC411677,Gene Expression,A_mel_mkref_out,False,10939
LOC724473,LOC724473,Gene Expression,A_mel_mkref_out,False,16236
LOC726100,LOC726100,Gene Expression,A_mel_mkref_out,False,15029
LOC409337,LOC409337,Gene Expression,A_mel_mkref_out,False,60174
LOC408769,LOC408769,Gene Expression,A_mel_mkref_out,False,83412
LOC411557,LOC411557,Gene Expression,A_mel_mkref_out,False,66826
LOC409773,LOC409773,Gene Expression,A_mel_mkref_out,False,10191
LOC411037,LOC411037,Gene Expression,A_mel_mkref_out,False,15592
LOC724717,LOC724717,Gene Expression,A_mel_mkref_out,False,55
LOC412234,LOC412234,Gene Expression,A_mel_mkref_out,False,19611
LOC409140,LOC409140,Gene Expression,A_mel_mkref_out,False,21276
Apd-3-1,GeneID_100037419,Gene Expression,A_mel_mkref_out,False,31
LOC727166,LOC727166,Gene Expression,A_mel_mkref_out,False,903
LOC408797,LOC408797,Gene Expression,A_mel_mkref_out,False,1299
LOC113218723,LOC113218723,Gene Expression,A_mel_mkref_out,False,40065
LOC725381,LOC725381,Gene Expression,A_mel_mkref_out,False,185
LOC410985,LOC410985,Gene Expression,A_mel_mkref_out,False,11260
LOC102654066,LOC102654066,Gene Expression,A_mel_mkref_out,False,9144
LOC551628,LOC551628,Gene Expression,A_mel_mkref_out,False,3657
LOC107964271,LOC107964271,Gene Expression,A_mel_mkref_out,False,501
LOC107964349,LOC107964349,Gene Expression,A_mel_mkref_out,False,44059
LOC724888,LOC724888,Gene Expression,A_mel_mkref_out,False,15075
LOC411760,LOC411760,Gene Expression,A_mel_mkref_out,False,19994
LOC551511,LOC551511,Gene Expression,A_mel_mkref_out,False,7506
LOC409598,LOC409598,Gene Expression,A_mel_mkref_out,False,1065
LOC409165,LOC409165,Gene Expression,A_mel_mkref_out,False,43901
LOC551834,LOC551834,Gene Expression,A_mel_mkref_out,False,25201
LOC725679,LOC725679,Gene Expression,A_mel_mkref_out,False,46396
LOC100576863,LOC100576863,Gene Expression,A_mel_mkref_out,False,3079
LOC100576746,LOC100576746,Gene Expression,A_mel_mkref_out,False,16279
LOC725999,LOC725999,Gene Expression,A_mel_mkref_out,False,53149
LOC725134,LOC725134,Gene Expression,A_mel_mkref_out,False,7500
LOC100578107,LOC100578107,Gene Expression,A_mel_mkref_out,False,21
LOC552709,LOC552709,Gene Expression,A_mel_mkref_out,False,85101
LOC724932,LOC724932,Gene Expression,A_mel_mkref_out,False,10251
LOC102655072,LOC102655072,Gene Expression,A_mel_mkref_out,False,37819
LOC107964819,LOC107964819,Gene Expression,A_mel_mkref_out,False,226
LOC409455,LOC409455,Gene Expression,A_mel_mkref_out,False,3592
LOC411881,LOC411881,Gene Expression,A_mel_mkref_out,False,19472
LOC412027,LOC412027,Gene Expression,A_mel_mkref_out,False,24095
LOC726514,LOC726514,Gene Expression,A_mel_mkref_out,False,37248
LOC100576182,LOC100576182,Gene Expression,A_mel_mkref_out,False,803
LOC102656529,LOC102656529,Gene Expression,A_mel_mkref_out,False,19242
LOC552049,LOC552049,Gene Expression,A_mel_mkref_out,False,17267
LOC551338,LOC551338,Gene Expression,A_mel_mkref_out,False,9750
LOC100578826,LOC100578826,Gene Expression,A_mel_mkref_out,False,46772
LOC100577546,LOC100577546,Gene Expression,A_mel_mkref_out,False,13500
LOC100577150,LOC100577150,Gene Expression,A_mel_mkref_out,False,439
LOC726874,LOC726874,Gene Expression,A_mel_mkref_out,False,17806
LOC726537,LOC726537,Gene Expression,A_mel_mkref_out,False,18951
LOC724264,LOC724264,Gene Expression,A_mel_mkref_out,False,21865
LOC412584,LOC412584,Gene Expression,A_mel_mkref_out,False,23786
LOC552151,LOC552151,Gene Expression,A_mel_mkref_out,False,17126
LOC552358,LOC552358,Gene Expression,A_mel_mkref_out,False,40372
LOC107964899,LOC107964899,Gene Expression,A_mel_mkref_out,False,6142
LOC409435,LOC409435,Gene Expression,A_mel_mkref_out,False,78321
Tmem98,GeneID_552393,Gene Expression,A_mel_mkref_out,False,1760
LOC100576801,LOC100576801,Gene Expression,A_mel_mkref_out,False,5459
LOC113218952,LOC113218952,Gene Expression,A_mel_mkref_out,False,1564
LOC413052,LOC413052,Gene Expression,A_mel_mkref_out,False,30143
LOC409990,LOC409990,Gene Expression,A_mel_mkref_out,False,24357
LOC412722,LOC412722,Gene Expression,A_mel_mkref_out,False,24002
LOC725368,LOC725368,Gene Expression,A_mel_mkref_out,False,26190
LOC411353,LOC411353,Gene Expression,A_mel_mkref_out,False,1995
LOC551572,LOC551572,Gene Expression,A_mel_mkref_out,False,723
LOC107964901,LOC107964901,Gene Expression,A_mel_mkref_out,False,4503
LOC551409,LOC551409,Gene Expression,A_mel_mkref_out,False,34921
LOC410107,LOC410107,Gene Expression,A_mel_mkref_out,False,9777
LOC412323,LOC412323,Gene Expression,A_mel_mkref_out,False,11751
LOC100578909,LOC100578909,Gene Expression,A_mel_mkref_out,False,19443
LOC113218524,LOC113218524,Gene Expression,A_mel_mkref_out,False,11810
LOC102656498,LOC102656498,Gene Expression,A_mel_mkref_out,False,1884
LOC550929,LOC550929,Gene Expression,A_mel_mkref_out,False,37116
LOC409325,LOC409325,Gene Expression,A_mel_mkref_out,False,43663
