gene_id,gene_ids,feature_types,genome,mt,n_cells
LOC133666599,LOC133666599,Gene Expression,A_cer_mkref_out,False,48
LOC107996395,LOC107996395,Gene Expression,A_cer_mkref_out,False,81
LOC107996492,LOC107996492,Gene Expression,A_cer_mkref_out,False,17768
LOC107996389,LOC107996389,Gene Expression,A_cer_mkref_out,False,778
LOC107996495,LOC107996495,Gene Expression,A_cer_mkref_out,False,75
LOC107996494,LOC107996494,Gene Expression,A_cer_mkref_out,False,350
LOC107996417,LOC107996417,Gene Expression,A_cer_mkref_out,False,11921
LOC107996416,LOC107996416,Gene Expression,A_cer_mkref_out,False,21096
LOC107996424,LOC107996424,Gene Expression,A_cer_mkref_out,False,1400
LOC107996423,LOC107996423,Gene Expression,A_cer_mkref_out,False,359
LOC107996419,LOC107996419,Gene Expression,A_cer_mkref_out,False,23105
LOC107996421,LOC107996421,Gene Expression,A_cer_mkref_out,False,495
LOC107996386,LOC107996386,Gene Expression,A_cer_mkref_out,False,1030
LOC107996385,LOC107996385,Gene Expression,A_cer_mkref_out,False,753
LOC133666602,LOC133666602,Gene Expression,A_cer_mkref_out,False,61
LOC107996393,LOC107996393,Gene Expression,A_cer_mkref_out,False,51
LOC107996490,LOC107996490,Gene Expression,A_cer_mkref_out,False,45
LOC107996491,LOC107996491,Gene Expression,A_cer_mkref_out,False,5406
LOC107996475,LOC107996475,Gene Expression,A_cer_mkref_out,False,6049
LOC107996474,LOC107996474,Gene Expression,A_cer_mkref_out,False,14762
LOC107996427,LOC107996427,Gene Expression,A_cer_mkref_out,False,25004
LOC107996476,LOC107996476,Gene Expression,A_cer_mkref_out,False,12958
LOC107996411,LOC107996411,Gene Expression,A_cer_mkref_out,False,3918
LOC107996410,LOC107996410,Gene Expression,A_cer_mkref_out,False,16126
LOC133666604,LOC133666604,Gene Expression,A_cer_mkref_out,False,5955
LOC114577340,LOC114577340,Gene Expression,A_cer_mkref_out,False,1640
LOC107996412,LOC107996412,Gene Expression,A_cer_mkref_out,False,26304
LOC107996511,LOC107996511,Gene Expression,A_cer_mkref_out,False,36
LOC107996397,LOC107996397,Gene Expression,A_cer_mkref_out,False,35
LOC107996402,LOC107996402,Gene Expression,A_cer_mkref_out,False,79
LOC107996486,LOC107996486,Gene Expression,A_cer_mkref_out,False,5885
LOC107996487,LOC107996487,Gene Expression,A_cer_mkref_out,False,26
LOC107996488,LOC107996488,Gene Expression,A_cer_mkref_out,False,65
LOC107996444,LOC107996444,Gene Expression,A_cer_mkref_out,False,10662
LOC107996446,LOC107996446,Gene Expression,A_cer_mkref_out,False,8004
LOC107996445,LOC107996445,Gene Expression,A_cer_mkref_out,False,730
LOC107996377,LOC107996377,Gene Expression,A_cer_mkref_out,False,287
LOC107996448,LOC107996448,Gene Expression,A_cer_mkref_out,False,10805
LOC107996449,LOC107996449,Gene Expression,A_cer_mkref_out,False,10992
LOC133666607,LOC133666607,Gene Expression,A_cer_mkref_out,False,829
LOC107996501,LOC107996501,Gene Expression,A_cer_mkref_out,False,12855
LOC107996400,LOC107996400,Gene Expression,A_cer_mkref_out,False,10826
LOC107996506,LOC107996506,Gene Expression,A_cer_mkref_out,False,13941
LOC107996378,LOC107996378,Gene Expression,A_cer_mkref_out,False,3169
LOC107996379,LOC107996379,Gene Expression,A_cer_mkref_out,False,17142
LOC107992958,LOC107992958,Gene Expression,A_cer_mkref_out,False,22230
LOC107992957,LOC107992957,Gene Expression,A_cer_mkref_out,False,17953
LOC107996502,LOC107996502,Gene Expression,A_cer_mkref_out,False,9588
LOC107996505,LOC107996505,Gene Expression,A_cer_mkref_out,False,37
LOC107996434,LOC107996434,Gene Expression,A_cer_mkref_out,False,95
LOC107996436,LOC107996436,Gene Expression,A_cer_mkref_out,False,85
LOC107996390,LOC107996390,Gene Expression,A_cer_mkref_out,False,82
LOC107996454,LOC107996454,Gene Expression,A_cer_mkref_out,False,26688
LOC133666612,LOC133666612,Gene Expression,A_cer_mkref_out,False,2778
LOC133666611,LOC133666611,Gene Expression,A_cer_mkref_out,False,395
LOC107996484,LOC107996484,Gene Expression,A_cer_mkref_out,False,19191
LOC107996460,LOC107996460,Gene Expression,A_cer_mkref_out,False,10519
LOC114577338,LOC114577338,Gene Expression,A_cer_mkref_out,False,491
LOC107996461,LOC107996461,Gene Expression,A_cer_mkref_out,False,569
LOC107996380,LOC107996380,Gene Expression,A_cer_mkref_out,False,768
LOC107996507,LOC107996507,Gene Expression,A_cer_mkref_out,False,7791
LOC107993044,LOC107993044,Gene Expression,A_cer_mkref_out,False,23665
LOC107996482,LOC107996482,Gene Expression,A_cer_mkref_out,False,16519
LOC107996381,LOC107996381,Gene Expression,A_cer_mkref_out,False,8876
LOC107996394,LOC107996394,Gene Expression,A_cer_mkref_out,False,868
LOC107996382,LOC107996382,Gene Expression,A_cer_mkref_out,False,8076
LOC107996504,LOC107996504,Gene Expression,A_cer_mkref_out,False,1539
LOC108002604,LOC108002604,Gene Expression,A_cer_mkref_out,False,24685
LOC108002590,LOC108002590,Gene Expression,A_cer_mkref_out,False,97
LOC133666616,LOC133666616,Gene Expression,A_cer_mkref_out,False,157
LOC133666615,LOC133666615,Gene Expression,A_cer_mkref_out,False,42
LOC108002600,LOC108002600,Gene Expression,A_cer_mkref_out,False,50
LOC108002597,LOC108002597,Gene Expression,A_cer_mkref_out,False,143
LOC133666613,LOC133666613,Gene Expression,A_cer_mkref_out,False,166
LOC108002598,LOC108002598,Gene Expression,A_cer_mkref_out,False,156
LOC108002602,LOC108002602,Gene Expression,A_cer_mkref_out,False,82
LOC108002591,LOC108002591,Gene Expression,A_cer_mkref_out,False,93
LOC108002589,LOC108002589,Gene Expression,A_cer_mkref_out,False,3482
LOC108002592,LOC108002592,Gene Expression,A_cer_mkref_out,False,3772
LOC108002593,LOC108002593,Gene Expression,A_cer_mkref_out,False,5804
LOC108002596,LOC108002596,Gene Expression,A_cer_mkref_out,False,14673
LOC108002594,LOC108002594,Gene Expression,A_cer_mkref_out,False,11832
LOC108002595,LOC108002595,Gene Expression,A_cer_mkref_out,False,5216
LOC108001532,LOC108001532,Gene Expression,A_cer_mkref_out,False,26626
LOC133666614,LOC133666614,Gene Expression,A_cer_mkref_out,False,1163
LOC108001534,LOC108001534,Gene Expression,A_cer_mkref_out,False,24
LOC108001533,LOC108001533,Gene Expression,A_cer_mkref_out,False,39
LOC133666619,LOC133666619,Gene Expression,A_cer_mkref_out,False,141
LOC114578007,LOC114578007,Gene Expression,A_cer_mkref_out,False,1026
LOC133666624,LOC133666624,Gene Expression,A_cer_mkref_out,False,7473
LOC108001526,LOC108001526,Gene Expression,A_cer_mkref_out,False,1094
LOC108001525,LOC108001525,Gene Expression,A_cer_mkref_out,False,15295
LOC114578003,LOC114578003,Gene Expression,A_cer_mkref_out,False,5161
LOC108000051,LOC108000051,Gene Expression,A_cer_mkref_out,False,164
LOC107999966,LOC107999966,Gene Expression,A_cer_mkref_out,False,13486
LOC108000042,LOC108000042,Gene Expression,A_cer_mkref_out,False,4205
LOC107999953,LOC107999953,Gene Expression,A_cer_mkref_out,False,16174
LOC114577814,LOC114577814,Gene Expression,A_cer_mkref_out,False,47
LOC108000028,LOC108000028,Gene Expression,A_cer_mkref_out,False,4250
LOC108000029,LOC108000029,Gene Expression,A_cer_mkref_out,False,17647
LOC108000025,LOC108000025,Gene Expression,A_cer_mkref_out,False,16136
LOC107999971,LOC107999971,Gene Expression,A_cer_mkref_out,False,4350
LOC108000054,LOC108000054,Gene Expression,A_cer_mkref_out,False,7462
LOC108000055,LOC108000055,Gene Expression,A_cer_mkref_out,False,6276
LOC107999961,LOC107999961,Gene Expression,A_cer_mkref_out,False,3235
LOC107999945,LOC107999945,Gene Expression,A_cer_mkref_out,False,9121
LOC107999959,LOC107999959,Gene Expression,A_cer_mkref_out,False,5367
LOC107999944,LOC107999944,Gene Expression,A_cer_mkref_out,False,7355
LOC107999989,LOC107999989,Gene Expression,A_cer_mkref_out,False,11877
LOC107999987,LOC107999987,Gene Expression,A_cer_mkref_out,False,17248
LOC107999990,LOC107999990,Gene Expression,A_cer_mkref_out,False,8392
LOC107999954,LOC107999954,Gene Expression,A_cer_mkref_out,False,3159
LOC107999955,LOC107999955,Gene Expression,A_cer_mkref_out,False,4954
LOC108000026,LOC108000026,Gene Expression,A_cer_mkref_out,False,26154
LOC108000053,LOC108000053,Gene Expression,A_cer_mkref_out,False,13629
LOC107999952,LOC107999952,Gene Expression,A_cer_mkref_out,False,19420
LOC108000008,LOC108000008,Gene Expression,A_cer_mkref_out,False,18451
LOC108000007,LOC108000007,Gene Expression,A_cer_mkref_out,False,15189
LOC108000012,LOC108000012,Gene Expression,A_cer_mkref_out,False,3112
LOC107999947,LOC107999947,Gene Expression,A_cer_mkref_out,False,17133
LOC108000041,LOC108000041,Gene Expression,A_cer_mkref_out,False,8886
LOC108000043,LOC108000043,Gene Expression,A_cer_mkref_out,False,11284
LOC107999963,LOC107999963,Gene Expression,A_cer_mkref_out,False,17691
LOC107999969,LOC107999969,Gene Expression,A_cer_mkref_out,False,3976
LOC107999956,LOC107999956,Gene Expression,A_cer_mkref_out,False,7729
LOC108000048,LOC108000048,Gene Expression,A_cer_mkref_out,False,6069
LOC107999943,LOC107999943,Gene Expression,A_cer_mkref_out,False,1052
LOC108000004,LOC108000004,Gene Expression,A_cer_mkref_out,False,12395
LOC108000005,LOC108000005,Gene Expression,A_cer_mkref_out,False,10770
LOC107999942,LOC107999942,Gene Expression,A_cer_mkref_out,False,6650
LOC108000033,LOC108000033,Gene Expression,A_cer_mkref_out,False,10768
LOC108000052,LOC108000052,Gene Expression,A_cer_mkref_out,False,12154
LOC107999960,LOC107999960,Gene Expression,A_cer_mkref_out,False,652
LOC108000037,LOC108000037,Gene Expression,A_cer_mkref_out,False,8825
LOC107999962,LOC107999962,Gene Expression,A_cer_mkref_out,False,8508
LOC107999949,LOC107999949,Gene Expression,A_cer_mkref_out,False,115
LOC107999950,LOC107999950,Gene Expression,A_cer_mkref_out,False,16209
LOC107999948,LOC107999948,Gene Expression,A_cer_mkref_out,False,16281
LOC108000040,LOC108000040,Gene Expression,A_cer_mkref_out,False,1878
LOC108000039,LOC108000039,Gene Expression,A_cer_mkref_out,False,2443
LOC107999941,LOC107999941,Gene Expression,A_cer_mkref_out,False,8531
LOC107999991,LOC107999991,Gene Expression,A_cer_mkref_out,False,20075
LOC133666629,LOC133666629,Gene Expression,A_cer_mkref_out,False,104
LOC133666630,LOC133666630,Gene Expression,A_cer_mkref_out,False,4371
LOC107999940,LOC107999940,Gene Expression,A_cer_mkref_out,False,11160
LOC107999938,LOC107999938,Gene Expression,A_cer_mkref_out,False,20945
LOC108000020,LOC108000020,Gene Expression,A_cer_mkref_out,False,8271
LOC108000019,LOC108000019,Gene Expression,A_cer_mkref_out,False,4871
LOC107999967,LOC107999967,Gene Expression,A_cer_mkref_out,False,5151
LOC114577813,LOC114577813,Gene Expression,A_cer_mkref_out,False,26
LOC114577812,LOC114577812,Gene Expression,A_cer_mkref_out,False,113
LOC107999999,LOC107999999,Gene Expression,A_cer_mkref_out,False,21
LOC107999922,LOC107999922,Gene Expression,A_cer_mkref_out,False,24
LOC107999936,LOC107999936,Gene Expression,A_cer_mkref_out,False,23
LOC107999968,LOC107999968,Gene Expression,A_cer_mkref_out,False,7445
LOC107999997,LOC107999997,Gene Expression,A_cer_mkref_out,False,18706
LOC133666635,LOC133666635,Gene Expression,A_cer_mkref_out,False,69
LOC107999972,LOC107999972,Gene Expression,A_cer_mkref_out,False,6015
LOC107999970,LOC107999970,Gene Expression,A_cer_mkref_out,False,6610
LOC107999984,LOC107999984,Gene Expression,A_cer_mkref_out,False,489
LOC107999983,LOC107999983,Gene Expression,A_cer_mkref_out,False,1728
LOC107999935,LOC107999935,Gene Expression,A_cer_mkref_out,False,7326
LOC108000013,LOC108000013,Gene Expression,A_cer_mkref_out,False,19172
LOC133666636,LOC133666636,Gene Expression,A_cer_mkref_out,False,1571
LOC108000014,LOC108000014,Gene Expression,A_cer_mkref_out,False,1640
LOC108000016,LOC108000016,Gene Expression,A_cer_mkref_out,False,321
LOC107999985,LOC107999985,Gene Expression,A_cer_mkref_out,False,25632
LOC133666633,LOC133666633,Gene Expression,A_cer_mkref_out,False,805
LOC107999995,LOC107999995,Gene Expression,A_cer_mkref_out,False,24564
LOC108000024,LOC108000024,Gene Expression,A_cer_mkref_out,False,18733
LOC108000022,LOC108000022,Gene Expression,A_cer_mkref_out,False,5107
LOC107999957,LOC107999957,Gene Expression,A_cer_mkref_out,False,17022
LOC108000050,LOC108000050,Gene Expression,A_cer_mkref_out,False,9237
LOC133666637,LOC133666637,Gene Expression,A_cer_mkref_out,False,3299
LOC107999934,LOC107999934,Gene Expression,A_cer_mkref_out,False,13483
LOC108000003,LOC108000003,Gene Expression,A_cer_mkref_out,False,9535
LOC108000002,LOC108000002,Gene Expression,A_cer_mkref_out,False,9366
LOC107999933,LOC107999933,Gene Expression,A_cer_mkref_out,False,11021
LOC108000038,LOC108000038,Gene Expression,A_cer_mkref_out,False,15673
LOC108000047,LOC108000047,Gene Expression,A_cer_mkref_out,False,11242
LOC108000032,LOC108000032,Gene Expression,A_cer_mkref_out,False,20416
LOC107999965,LOC107999965,Gene Expression,A_cer_mkref_out,False,16008
LOC107999958,LOC107999958,Gene Expression,A_cer_mkref_out,False,12785
LOC107996611,LOC107996611,Gene Expression,A_cer_mkref_out,False,19041
LOC107992508,LOC107992508,Gene Expression,A_cer_mkref_out,False,20367
LOC108000031,LOC108000031,Gene Expression,A_cer_mkref_out,False,414
LOC108000030,LOC108000030,Gene Expression,A_cer_mkref_out,False,810
LOC108000036,LOC108000036,Gene Expression,A_cer_mkref_out,False,5479
LOC108000034,LOC108000034,Gene Expression,A_cer_mkref_out,False,22479
LOC133666622,LOC133666622,Gene Expression,A_cer_mkref_out,False,911
LOC108000049,LOC108000049,Gene Expression,A_cer_mkref_out,False,10605
LOC107999946,LOC107999946,Gene Expression,A_cer_mkref_out,False,16784
LOC107999981,LOC107999981,Gene Expression,A_cer_mkref_out,False,5948
LOC107999979,LOC107999979,Gene Expression,A_cer_mkref_out,False,21393
LOC107999978,LOC107999978,Gene Expression,A_cer_mkref_out,False,4758
LOC107993980,LOC107993980,Gene Expression,A_cer_mkref_out,False,299
LOC107999930,LOC107999930,Gene Expression,A_cer_mkref_out,False,369
LOC107999974,LOC107999974,Gene Expression,A_cer_mkref_out,False,2497
LOC108000017,LOC108000017,Gene Expression,A_cer_mkref_out,False,1921
LOC108000018,LOC108000018,Gene Expression,A_cer_mkref_out,False,2495
LOC107999928,LOC107999928,Gene Expression,A_cer_mkref_out,False,6371
LOC107999951,LOC107999951,Gene Expression,A_cer_mkref_out,False,13038
LOC114577817,LOC114577817,Gene Expression,A_cer_mkref_out,False,1003
LOC108000009,LOC108000009,Gene Expression,A_cer_mkref_out,False,4940
LOC108000010,LOC108000010,Gene Expression,A_cer_mkref_out,False,6274
LOC108000011,LOC108000011,Gene Expression,A_cer_mkref_out,False,532
LOC107999982,LOC107999982,Gene Expression,A_cer_mkref_out,False,25456
LOC107999927,LOC107999927,Gene Expression,A_cer_mkref_out,False,10501
LOC107995240,LOC107995240,Gene Expression,A_cer_mkref_out,False,11701
LOC107995239,LOC107995239,Gene Expression,A_cer_mkref_out,False,281
LOC107995458,LOC107995458,Gene Expression,A_cer_mkref_out,False,2968
LOC107995459,LOC107995459,Gene Expression,A_cer_mkref_out,False,19772
LOC107995460,LOC107995460,Gene Expression,A_cer_mkref_out,False,6034
LOC107995461,LOC107995461,Gene Expression,A_cer_mkref_out,False,40
LOC107995462,LOC107995462,Gene Expression,A_cer_mkref_out,False,7531
LOC107995464,LOC107995464,Gene Expression,A_cer_mkref_out,False,4166
LOC133665636,LOC133665636,Gene Expression,A_cer_mkref_out,False,18030
LOC133666713,LOC133666713,Gene Expression,A_cer_mkref_out,False,434
LOC114577647,LOC114577647,Gene Expression,A_cer_mkref_out,False,552
LOC108001962,LOC108001962,Gene Expression,A_cer_mkref_out,False,15691
LOC108001957,LOC108001957,Gene Expression,A_cer_mkref_out,False,26405
LOC108001963,LOC108001963,Gene Expression,A_cer_mkref_out,False,22726
LOC108001946,LOC108001946,Gene Expression,A_cer_mkref_out,False,7597
LOC108001956,LOC108001956,Gene Expression,A_cer_mkref_out,False,8044
LOC108001958,LOC108001958,Gene Expression,A_cer_mkref_out,False,13740
LOC108001961,LOC108001961,Gene Expression,A_cer_mkref_out,False,6931
LOC108001960,LOC108001960,Gene Expression,A_cer_mkref_out,False,3005
LOC133666649,LOC133666649,Gene Expression,A_cer_mkref_out,False,133
LOC133666715,LOC133666715,Gene Expression,A_cer_mkref_out,False,19102
LOC108001953,LOC108001953,Gene Expression,A_cer_mkref_out,False,9509
LOC108001950,LOC108001950,Gene Expression,A_cer_mkref_out,False,16120
LOC133666716,LOC133666716,Gene Expression,A_cer_mkref_out,False,682
LOC133666717,LOC133666717,Gene Expression,A_cer_mkref_out,False,11599
LOC108001954,LOC108001954,Gene Expression,A_cer_mkref_out,False,5321
LOC108001951,LOC108001951,Gene Expression,A_cer_mkref_out,False,7901
LOC108001945,LOC108001945,Gene Expression,A_cer_mkref_out,False,42
LOC114578067,LOC114578067,Gene Expression,A_cer_mkref_out,False,1924
LOC108001964,LOC108001964,Gene Expression,A_cer_mkref_out,False,203
LOC107993905,LOC107993905,Gene Expression,A_cer_mkref_out,False,3509
LOC107995803,LOC107995803,Gene Expression,A_cer_mkref_out,False,14839
LOC107995815,LOC107995815,Gene Expression,A_cer_mkref_out,False,8894
LOC107996338,LOC107996338,Gene Expression,A_cer_mkref_out,False,4473
LOC107994148,LOC107994148,Gene Expression,A_cer_mkref_out,False,11466
LOC107996130,LOC107996130,Gene Expression,A_cer_mkref_out,False,26047
LOC107994290,LOC107994290,Gene Expression,A_cer_mkref_out,False,11914
LOC107994174,LOC107994174,Gene Expression,A_cer_mkref_out,False,10559
LOC107994348,LOC107994348,Gene Expression,A_cer_mkref_out,False,10625
LOC107993925,LOC107993925,Gene Expression,A_cer_mkref_out,False,5178
LOC107994273,LOC107994273,Gene Expression,A_cer_mkref_out,False,12957
LOC107993932,LOC107993932,Gene Expression,A_cer_mkref_out,False,3871
LOC107995555,LOC107995555,Gene Expression,A_cer_mkref_out,False,13650
LOC107993949,LOC107993949,Gene Expression,A_cer_mkref_out,False,2502
LOC107993958,LOC107993958,Gene Expression,A_cer_mkref_out,False,5012
LOC107995545,LOC107995545,Gene Expression,A_cer_mkref_out,False,14319
LOC114577269,LOC114577269,Gene Expression,A_cer_mkref_out,False,243
LOC133666720,LOC133666720,Gene Expression,A_cer_mkref_out,False,1076
LOC107996169,LOC107996169,Gene Expression,A_cer_mkref_out,False,17674
LOC107993967,LOC107993967,Gene Expression,A_cer_mkref_out,False,700
LOC107994224,LOC107994224,Gene Expression,A_cer_mkref_out,False,1794
LOC107995329,LOC107995329,Gene Expression,A_cer_mkref_out,False,9540
LOC107995321,LOC107995321,Gene Expression,A_cer_mkref_out,False,14756
LOC107995345,LOC107995345,Gene Expression,A_cer_mkref_out,False,13575
LOC133666723,LOC133666723,Gene Expression,A_cer_mkref_out,False,470
LOC107993974,LOC107993974,Gene Expression,A_cer_mkref_out,False,976
LOC107995354,LOC107995354,Gene Expression,A_cer_mkref_out,False,3917
LOC133666722,LOC133666722,Gene Expression,A_cer_mkref_out,False,53
LOC107996351,LOC107996351,Gene Expression,A_cer_mkref_out,False,10046
LOC107995080,LOC107995080,Gene Expression,A_cer_mkref_out,False,14552
LOC107995043,LOC107995043,Gene Expression,A_cer_mkref_out,False,7388
LOC107995073,LOC107995073,Gene Expression,A_cer_mkref_out,False,8264
LOC107995059,LOC107995059,Gene Expression,A_cer_mkref_out,False,1256
LOC107995052,LOC107995052,Gene Expression,A_cer_mkref_out,False,10674
LOC107995088,LOC107995088,Gene Expression,A_cer_mkref_out,False,18249
LOC107995066,LOC107995066,Gene Expression,A_cer_mkref_out,False,5554
LOC133666725,LOC133666725,Gene Expression,A_cer_mkref_out,False,1351
LOC107994206,LOC107994206,Gene Expression,A_cer_mkref_out,False,4576
LOC107993999,LOC107993999,Gene Expression,A_cer_mkref_out,False,15418
LOC107996017,LOC107996017,Gene Expression,A_cer_mkref_out,False,15159
LOC107996008,LOC107996008,Gene Expression,A_cer_mkref_out,False,3398
LOC107994329,LOC107994329,Gene Expression,A_cer_mkref_out,False,18049
LOC107994012,LOC107994012,Gene Expression,A_cer_mkref_out,False,3500
LOC107996317,LOC107996317,Gene Expression,A_cer_mkref_out,False,5487
LOC107996331,LOC107996331,Gene Expression,A_cer_mkref_out,False,12353
LOC107994341,LOC107994341,Gene Expression,A_cer_mkref_out,False,12364
LOC107994319,LOC107994319,Gene Expression,A_cer_mkref_out,False,14886
LOC107995425,LOC107995425,Gene Expression,A_cer_mkref_out,False,25268
LOC107996118,LOC107996118,Gene Expression,A_cer_mkref_out,False,11253
LOC107996294,LOC107996294,Gene Expression,A_cer_mkref_out,False,9113
LOC107994158,LOC107994158,Gene Expression,A_cer_mkref_out,False,12890
LOC107995568,LOC107995568,Gene Expression,A_cer_mkref_out,False,23148
LOC107995598,LOC107995598,Gene Expression,A_cer_mkref_out,False,3073
LOC107994373,LOC107994373,Gene Expression,A_cer_mkref_out,False,17369
LOC107994019,LOC107994019,Gene Expression,A_cer_mkref_out,False,8156
LOC107995394,LOC107995394,Gene Expression,A_cer_mkref_out,False,9571
LOC107995413,LOC107995413,Gene Expression,A_cer_mkref_out,False,7822
LOC107995399,LOC107995399,Gene Expression,A_cer_mkref_out,False,5612
LOC107994388,LOC107994388,Gene Expression,A_cer_mkref_out,False,179
LOC107994250,LOC107994250,Gene Expression,A_cer_mkref_out,False,7499
LOC107996366,LOC107996366,Gene Expression,A_cer_mkref_out,False,4947
LOC107996181,LOC107996181,Gene Expression,A_cer_mkref_out,False,10107
LOC107995937,LOC107995937,Gene Expression,A_cer_mkref_out,False,18100
LOC107994188,LOC107994188,Gene Expression,A_cer_mkref_out,False,16309
LOC107994246,LOC107994246,Gene Expression,A_cer_mkref_out,False,241
LOC107994029,LOC107994029,Gene Expression,A_cer_mkref_out,False,1027
LOC107994364,LOC107994364,Gene Expression,A_cer_mkref_out,False,350
LOC107995988,LOC107995988,Gene Expression,A_cer_mkref_out,False,17943
LOC114577227,LOC114577227,Gene Expression,A_cer_mkref_out,False,791
LOC107994308,LOC107994308,Gene Expression,A_cer_mkref_out,False,1946
LOC107996276,LOC107996276,Gene Expression,A_cer_mkref_out,False,4242
LOC133666729,LOC133666729,Gene Expression,A_cer_mkref_out,False,78
LOC107996259,LOC107996259,Gene Expression,A_cer_mkref_out,False,94
LOC107996374,LOC107996374,Gene Expression,A_cer_mkref_out,False,129
LOC108001053,LOC108001053,Gene Expression,A_cer_mkref_out,False,44
LOC107995100,LOC107995100,Gene Expression,A_cer_mkref_out,False,26659
LOC114577131,LOC114577131,Gene Expression,A_cer_mkref_out,False,278
LOC107994127,LOC107994127,Gene Expression,A_cer_mkref_out,False,4010
LOC107994141,LOC107994141,Gene Expression,A_cer_mkref_out,False,3019
LOC107995915,LOC107995915,Gene Expression,A_cer_mkref_out,False,15264
LOC133666731,LOC133666731,Gene Expression,A_cer_mkref_out,False,1195
LOC107994036,LOC107994036,Gene Expression,A_cer_mkref_out,False,20983
LOC107995660,LOC107995660,Gene Expression,A_cer_mkref_out,False,25685
LOC133666732,LOC133666732,Gene Expression,A_cer_mkref_out,False,2317
LOC107995634,LOC107995634,Gene Expression,A_cer_mkref_out,False,22991
LOC107995646,LOC107995646,Gene Expression,A_cer_mkref_out,False,1182
LOC107995653,LOC107995653,Gene Expression,A_cer_mkref_out,False,1818
LOC107994335,LOC107994335,Gene Expression,A_cer_mkref_out,False,5262
LOC107995971,LOC107995971,Gene Expression,A_cer_mkref_out,False,5865
LOC107995981,LOC107995981,Gene Expression,A_cer_mkref_out,False,14614
LOC107995975,LOC107995975,Gene Expression,A_cer_mkref_out,False,85
LOC133666712,LOC133666712,Gene Expression,A_cer_mkref_out,False,24
LOC133666733,LOC133666733,Gene Expression,A_cer_mkref_out,False,188
LOC107996409,LOC107996409,Gene Expression,A_cer_mkref_out,False,12521
LOC107994217,LOC107994217,Gene Expression,A_cer_mkref_out,False,8516
LOC107995512,LOC107995512,Gene Expression,A_cer_mkref_out,False,48
LOC107994043,LOC107994043,Gene Expression,A_cer_mkref_out,False,24
LOC107995495,LOC107995495,Gene Expression,A_cer_mkref_out,False,978
LOC107995509,LOC107995509,Gene Expression,A_cer_mkref_out,False,147
LOC107995475,LOC107995475,Gene Expression,A_cer_mkref_out,False,24168
LOC107994049,LOC107994049,Gene Expression,A_cer_mkref_out,False,4421
LOC107999024,LOC107999024,Gene Expression,A_cer_mkref_out,False,11157
LOC107999022,LOC107999022,Gene Expression,A_cer_mkref_out,False,11644
LOC108003939,LOC108003939,Gene Expression,A_cer_mkref_out,False,24926
LOC133666735,LOC133666735,Gene Expression,A_cer_mkref_out,False,23
LOC108003938,LOC108003938,Gene Expression,A_cer_mkref_out,False,4602
LOC133666686,LOC133666686,Gene Expression,A_cer_mkref_out,False,60
LOC108000913,LOC108000913,Gene Expression,A_cer_mkref_out,False,25968
LOC133666684,LOC133666684,Gene Expression,A_cer_mkref_out,False,238
LOC133666685,LOC133666685,Gene Expression,A_cer_mkref_out,False,14883
LOC108000916,LOC108000916,Gene Expression,A_cer_mkref_out,False,806
LOC108000917,LOC108000917,Gene Expression,A_cer_mkref_out,False,3804
LOC108000909,LOC108000909,Gene Expression,A_cer_mkref_out,False,9220
LOC133666648,LOC133666648,Gene Expression,A_cer_mkref_out,False,43
LOC114577931,LOC114577931,Gene Expression,A_cer_mkref_out,False,49
LOC133666653,LOC133666653,Gene Expression,A_cer_mkref_out,False,29
LOC108000915,LOC108000915,Gene Expression,A_cer_mkref_out,False,11072
LOC133666651,LOC133666651,Gene Expression,A_cer_mkref_out,False,22
LOC133666659,LOC133666659,Gene Expression,A_cer_mkref_out,False,4068
LOC108004004,LOC108004004,Gene Expression,A_cer_mkref_out,False,23182
LOC108004034,LOC108004034,Gene Expression,A_cer_mkref_out,False,4324
LOC108004075,LOC108004075,Gene Expression,A_cer_mkref_out,False,1941
LOC108004083,LOC108004083,Gene Expression,A_cer_mkref_out,False,2198
LOC133666658,LOC133666658,Gene Expression,A_cer_mkref_out,False,99
LOC108002673,LOC108002673,Gene Expression,A_cer_mkref_out,False,22751
LOC133666655,LOC133666655,Gene Expression,A_cer_mkref_out,False,78
LOC133666656,LOC133666656,Gene Expression,A_cer_mkref_out,False,283
LOC133666657,LOC133666657,Gene Expression,A_cer_mkref_out,False,554
LOC108003238,LOC108003238,Gene Expression,A_cer_mkref_out,False,6774
LOC107993887,LOC107993887,Gene Expression,A_cer_mkref_out,False,2249
LOC107997942,LOC107997942,Gene Expression,A_cer_mkref_out,False,22485
LOC107994459,LOC107994459,Gene Expression,A_cer_mkref_out,False,97
LOC108004218,LOC108004218,Gene Expression,A_cer_mkref_out,False,11797
LOC108004229,LOC108004229,Gene Expression,A_cer_mkref_out,False,714
LOC108004266,LOC108004266,Gene Expression,A_cer_mkref_out,False,32
LOC108004253,LOC108004253,Gene Expression,A_cer_mkref_out,False,6367
LOC108004234,LOC108004234,Gene Expression,A_cer_mkref_out,False,2816
LOC107993741,LOC107993741,Gene Expression,A_cer_mkref_out,False,3610
LOC107993360,LOC107993360,Gene Expression,A_cer_mkref_out,False,11437
LOC108003793,LOC108003793,Gene Expression,A_cer_mkref_out,False,6485
LOC107995942,LOC107995942,Gene Expression,A_cer_mkref_out,False,6732
LOC107993141,LOC107993141,Gene Expression,A_cer_mkref_out,False,17226
